,Prof paparazzi,t_paparazzi
3198,0.0,1602.412
3199,0.0,1602.912
3200,0.0,1603.413
3201,0.0,1603.917
3202,0.0,1604.411
3203,0.0,1604.904
3204,0.0,1605.406
3205,0.0,1605.904
3206,0.0,1606.404
3207,0.0,1606.909
3208,0.0,1607.404
3209,0.0,1607.897
3210,0.0,1608.394
3211,0.0,1608.902
3212,0.0,1609.392
3213,0.0,1609.887
3214,0.0,1610.388
3215,0.0,1610.892
3216,0.0,1611.379
3217,0.0,1611.879
3218,0.0,1612.375
3219,0.0,1612.873
3220,0.0,1613.412
3221,0.0,1613.875
3222,0.0,1614.368
3223,0.0,1614.87
3224,0.0,1615.37
3225,0.0,1615.862
3226,0.0,1616.36
3227,0.0,1616.862
3228,0.0,1617.358
3229,0.0,1617.871
3230,0.0,1618.362
3231,0.0,1618.858
3232,0.0,1619.357
3233,0.0,1619.849
3234,0.0,1620.348
3235,0.0,1620.851
3236,0.0,1621.344
3237,0.0,1621.846
3238,0.0,1622.345
3239,0.0,1622.845
3240,0.0,1623.337
3241,0.0,1623.839
3242,0.0,1624.338
3243,0.0,1624.841
3244,0.0,1625.335
3245,0.0,1625.828
3246,0.0,1626.336
3247,0.0,1626.829
3248,0.0,1627.327
3249,0.0,1627.826
3250,0.0,1628.328
3251,0.0,1628.822
3252,0.0,1629.319
3253,0.0,1629.819
3254,0.0,1630.326
3255,0.0,1630.815
3256,0.0,1631.316
3257,0.0,1631.828
3258,0.0,1632.306
3259,0.0,1632.816
3260,0.0,1633.303
3261,0.0,1633.834
3262,0.0,1634.303
3263,0.0,1634.802
3264,0.0,1635.295
3265,0.0,1635.794
3266,0.0,1636.338
3267,0.0,1636.793
3268,0.0,1637.293
3269,0.0,1637.788
3270,0.0,1638.285
3271,0.0,1638.841
3272,0.0,1639.279
3273,0.0,1639.792
3274,0.0,1640.282
3275,0.0,1640.781
3276,0.0,1641.273
3277,0.0,1641.777
3278,0.0,1642.282
3279,0.0,1642.772
3280,0.0,1643.268
3281,0.0,1643.763
3282,0.0,1644.267
3283,0.0,1644.765
3284,0.0,1645.261
3285,0.0,1645.759
3286,0.0,1646.26
3287,0.0,1646.753
3288,0.0,1647.252
3289,0.0,1647.755
3290,0.0,1648.254
3291,0.0,1648.745
3292,0.0,1649.255
3293,0.0,1649.751
3294,0.0,1650.245
3295,0.0,1650.747
3296,0.0,1651.244
3297,0.0,1651.748
3298,0.0,1652.245
3299,0.0,1652.733
3300,0.0,1653.233
3301,0.0,1653.741
3302,0.0,1654.233
3303,0.0,1654.724
3304,0.0,1655.228
3305,0.0,1655.724
3306,0.0,1656.233
3307,0.0,1656.717
3308,0.0,1657.216
3309,0.0,1657.727
3310,0.0,1658.212
3311,0.0,1658.721
3312,0.0,1659.214
3313,0.0,1659.722
3314,0.0,1660.206
3315,0.0,1660.706
3316,0.0,1661.205
3317,0.0,1661.702
3318,0.0,1662.199
3319,0.0,1662.702
3320,0.0,1663.197
3321,0.0,1663.699
3322,0.0,1664.2
3323,0.0,1664.689
3324,0.0,1665.192
3325,0.0,1665.69
3326,0.0,1666.191
3327,0.0,1666.688
3328,0.0,1667.186
3329,0.0,1667.678
3330,0.0,1668.184
3331,0.0,1668.681
3332,0.0,1669.177
3333,0.0,1669.686
3334,0.0,1670.179
3335,0.0,1670.669
3336,0.0,1671.171
3337,0.0,1671.703
3338,0.0,1672.162
3339,0.0,1672.675
3340,0.0,1673.168
3341,0.0,1673.656
3342,0.0,1674.165
3343,0.0,1674.66
3344,0.0,1675.162
3345,0.0,1675.648
3346,0.0,1676.146
3347,0.0,1676.652
3348,0.0,1677.154
3349,0.0,1677.644
3350,0.0,1678.147
3351,0.0,1678.644
3352,0.0,1679.135
3353,0.0,1679.638
3354,0.0,1680.142
3355,0.0,1680.63
3356,0.0,1681.128
3357,0.0,1681.641
3358,0.0,1682.125
3359,0.0,1682.629
3360,0.0,1683.132
3361,0.0,1683.627
3362,0.0,1684.129
3363,0.0,1684.623
3364,0.0,1685.12
3365,0.0,1685.613
3366,0.0,1686.109
3367,0.0,1686.625
3368,0.0,1687.106
3369,0.0,1687.616
3370,0.0,1688.102
3371,0.0,1688.603
3372,0.0,1689.098
3373,0.0,1689.603
3374,0.0,1690.095
3375,0.0,1690.594
3376,0.0,1691.106
3377,0.0,1691.621
3378,0.0,1692.097
3379,0.0,1692.602
3380,0.0,1693.099
3381,0.0,1693.595
3382,0.0,1694.081
3383,0.0,1694.611
3384,0.0,1695.089
3385,0.0,1695.58
3386,0.0,1696.085
3387,0.0,1696.571
3388,0.0,1697.07
3389,0.0,1697.569
3390,0.0,1698.078
3391,0.0,1698.565
3392,0.0,1699.07
3393,0.0,1700.06
3394,0.0,1700.56
3395,0.0,1701.055
3396,0.0,1701.553
3397,0.0,1702.063
3398,0.0,1702.55
3399,0.0,1703.06
3400,0.0,1703.552
3401,0.0,1704.056
3402,0.0,1704.557
3403,0.0,1705.057
3404,0.0,1705.545
3405,0.0,1706.041
3406,0.0,1706.535
3407,0.0,1707.039
3408,0.0,1707.536
3409,0.0,1708.032
3410,0.0,1708.539
3411,0.0,1709.033
3412,0.0,1709.526
3413,0.0,1710.037
3414,0.0,1710.521
3415,0.0,1711.025
3416,0.0,1711.518
3417,0.0,1712.026
3418,0.0,1712.515
3419,0.0,1713.017
3420,0.0,1713.517
3421,0.0,1714.014
3422,0.0,1714.52
3423,0.0,1715.011
3424,0.0,1715.503
3425,0.0,1716.002
3426,0.0,1716.501
3427,0.0,1717.008
3428,0.0,1717.511
3429,0.0,1718.0
3430,0.0,1718.498
3431,0.0,1718.991
3432,0.0,1719.492
3433,0.0,1720.001
3434,0.0,1720.485
3435,0.0,1720.99
3436,0.0,1721.485
3437,0.0,1721.986
3438,0.0,1722.492
3439,0.0,1722.982
3440,0.0,1723.487
3441,0.0,1723.973
3442,0.0,1724.477
3443,0.0,1724.971
3444,0.0,1725.474
3445,0.0,1725.978
3446,0.0,1726.472
3447,0.0,1726.978
3448,0.0,1727.47
3449,0.0,1727.979
3450,0.0,1728.465
3451,0.0,1728.968
3452,0.0,1729.487
3453,0.0,1729.953
3454,0.0,1730.456
3455,0.0,1730.978
3456,0.0,1731.453
3457,0.0,1731.953
3458,0.0,1732.444
3459,0.0,1732.954
3460,0.0,1733.442
3461,0.0,1733.943
3462,0.0,1734.45
3463,0.0,1734.935
3464,0.0,1735.447
3465,0.0,1735.941
3466,0.0,1736.441
3467,0.0,1736.93
3468,0.0,1737.427
3469,0.0,1737.924
3470,0.0,1738.423
3471,0.0,1738.927
3472,0.0,1739.425
3473,0.0,1739.919
3474,0.0,1740.421
3475,0.0,1740.921
3476,0.0,1741.412
3477,0.0,1741.912
3478,0.0,1742.416
3479,0.0,1742.919
3480,0.0,1743.42
3481,0.0,1743.908
3482,0.0,1744.402
3483,0.0,1744.912
3484,0.0,1745.412
3485,0.0,1745.896
3486,0.0,1746.4
3487,0.0,1746.904
3488,0.0,1747.395
3489,0.0,1747.888
3490,0.0,1748.387
3491,0.0,1748.891
3492,0.0,1749.396
3493,0.0,1749.897
3494,0.0,1750.404
3495,0.0,1750.888
3496,0.0,1751.378
3497,0.0,1751.875
3498,0.0,1752.376
3499,0.0,1752.876
3500,0.0,1753.37
3501,0.0,1753.879
3502,0.0,1754.367
3503,0.0,1754.866
3504,0.0,1755.376
3505,0.0,1755.87
3506,0.0,1756.371
3507,0.0,1756.857
3508,0.0,1757.354
3509,0.0,1757.853
3510,0.0,1758.352
3511,0.0,1758.856
3512,0.0,1759.349
3513,0.0,1759.852
3514,0.0,1760.348
3515,0.0,1760.844
3516,0.0,1761.34
3517,0.0,1761.839
3518,0.0,1762.349
3519,0.0,1762.842
3520,0.0,1763.338
3521,0.0,1763.837
3522,0.0,1764.33
3523,0.0,1764.832
3524,0.0,1765.327
3525,0.0,1765.829
3526,0.0,1766.324
3527,0.0,1766.821
3528,0.0,1767.324
3529,0.0,1767.819
3530,0.0,1768.32
3531,0.0,1768.821
3532,0.0,1769.321
3533,0.0,1769.824
3534,0.0,1770.315
3535,0.0,1770.813
3536,0.0,1771.316
3537,0.0,1771.808
3538,0.0,1772.302
3539,0.0,1772.798
3540,0.0,1773.302
3541,0.0,1773.805
3542,0.0,1774.295
3543,0.0,1774.802
3544,0.0,1775.293
3545,0.0,1775.792
3546,0.0,1776.292
3547,0.0,1776.79
3548,0.0,1777.296
3549,0.0,1777.781
3550,0.0,1778.293
3551,0.0,1778.778
3552,0.0,1779.275
3553,0.0,1779.773
3554,0.0,1780.286
3555,0.0,1780.776
3556,0.0,1781.272
3557,0.0,1781.775
3558,0.0,1782.277
3559,0.0,1782.762
3560,0.0,1783.259
3561,0.0,1783.763
3562,0.0,1784.259
3563,0.0,1784.759
3564,0.0,1785.267
3565,0.0,1785.764
3566,0.0,1786.248
3567,0.0,1786.76
3568,0.0,1787.25
3569,0.0,1787.746
3570,0.0,1788.241
3571,0.0,1788.74
3572,0.0,1789.243
3573,0.0,1789.742
3574,0.0,1790.233
3575,0.0,1790.786
3576,0.0,1791.233
3577,0.0,1791.734
3578,0.0,1792.239
3579,0.0,1792.73
3580,0.0,1793.224
3581,0.0,1793.725
3582,0.0,1794.225
3583,0.0,1794.731
3584,0.0,1795.215
3585,0.0,1795.713
3586,0.0,1796.219
3587,0.0,1796.715
3588,0.0,1797.216
3589,0.0,1797.707
3590,0.0,1798.218
3591,0.0,1798.702
3592,0.0,1799.201
3593,0.0,1799.704
3594,0.0,1800.198
3595,0.0,1800.696
3596,0.0,1801.205
3597,0.0,1801.698
3598,0.0,1802.222
3599,0.0,1802.689
3600,0.0,1803.201
3601,0.0,1803.691
3602,0.0,1804.183
3603,0.0,1804.742
3604,0.0,1805.185
3605,0.0,1805.679
3606,0.0,1806.189
3607,0.0,1806.679
3608,0.0,1807.186
3609,0.0,1807.671
3610,0.0,1808.174
3611,0.0,1808.668
3612,0.0,1809.167
3613,0.0,1809.664
3614,0.0,1810.167
3615,0.0,1810.66
3616,0.0,1811.159
3617,0.0,1811.657
3618,0.0,1812.158
3619,0.0,1812.658
3620,0.0,1813.153
3621,0.0,1813.655
3622,0.0,1814.157
3623,0.0,1814.65
3624,0.0,1815.15
3625,0.0,1815.647
3626,0.0,1816.14
3627,0.0,1816.648
3628,0.0,1817.135
3629,0.0,1817.639
3630,0.0,1818.139
3631,0.0,1818.637
3632,0.0,1819.143
3633,0.0,1819.635
3634,0.0,1820.126
3635,0.0,1820.636
3636,0.0,1821.123
3637,0.0,1821.623
3638,0.0,1822.118
3639,0.0,1822.623
3640,0.0,1823.122
3641,0.0,1823.613
3642,0.0,1824.123
3643,0.0,1824.612
3644,0.0,1825.124
3645,0.0,1825.615
3646,0.0,1826.128
3647,0.0,1826.604
3648,0.0,1827.137
3649,0.0,1827.619
3650,0.0,1828.098
3651,0.0,1828.597
3652,0.0,1829.101
3653,0.0,1829.592
3654,0.0,1830.097
3655,0.0,1830.591
3656,0.0,1831.093
3657,0.0,1831.588
3658,0.0,1832.083
3659,0.0,1832.585
3660,0.0,1833.085
3661,0.0,1833.58
3662,0.0,1834.083
3663,0.0,1834.583
3664,0.0,1835.074
3665,0.0,1835.584
3666,0.0,1836.075
3667,0.0,1836.573
3668,0.0,1837.067
3669,0.0,1837.576
3670,0.0,1838.065
3671,0.0,1838.565
3672,0.0,1839.065
3673,0.0,1839.565
3674,0.0,1840.064
3675,0.0,1840.56
3676,0.0,1841.051
3677,0.0,1841.552
3678,0.0,1842.046
3679,0.0,1842.552
3680,0.0,1843.044
3681,0.0,1843.548
3682,0.0,1844.044
3683,0.0,1844.541
3684,0.0,1845.039
3685,0.0,1845.536
3686,0.0,1846.034
3687,0.0,1846.539
3688,0.0,1847.032
3689,0.0,1847.536
3690,0.0,1848.036
3691,0.0,1848.527
3692,0.0,1849.023
3693,0.0,1849.529
3694,0.0,1850.025
3695,0.0,1850.519
3696,0.0,1851.021
3697,0.0,1851.516
3698,0.0,1852.013
3699,0.0,1852.51
3700,0.0,1853.02
3701,0.0,1853.513
3702,0.0,1854.009
3703,0.0,1854.504
3704,0.0,1855.012
3705,0.0,1855.507
3706,0.0,1855.998
3707,0.0,1856.496
3708,0.0,1856.999
3709,0.0,1857.529
3710,0.0,1857.99
3711,0.0,1858.5
3712,0.0,1858.997
3713,0.0,1859.492
3714,0.0,1859.987
3715,0.0,1860.488
3716,0.0,1860.992
3717,0.0,1861.477
3718,0.0,1861.975
3719,0.0,1862.478
3720,0.0,1862.973
3721,0.0,1863.476
3722,0.0,1863.969
3723,0.0,1864.473
3724,0.0,1864.971
3725,0.0,1865.464
3726,0.0,1865.974
3727,0.0,1866.459
3728,0.0,1866.957
3729,0.0,1867.463
3730,0.0,1867.96
3731,0.0,1868.454
3732,0.0,1868.964
3733,0.0,1869.455
3734,0.0,1869.948
3735,0.0,1870.459
3736,0.0,1871.443
3737,0.0,1871.946
3738,0.0,1872.449
3739,0.0,1872.94
3740,0.0,1873.435
3741,0.0,1873.931
3742,0.0,1874.432
3743,0.0,1874.932
3744,0.0,1875.432
3745,0.0,1875.935
3746,0.0,1876.428
3747,0.0,1876.952
3748,0.0,1877.419
3749,0.0,1877.922
3750,0.0,1878.421
3751,0.0,1878.926
3752,0.0,1879.421
3753,0.0,1879.911
3754,0.0,1880.413
3755,0.0,1880.911
3756,0.0,1881.411
3757,0.0,1881.905
3758,0.0,1882.402
3759,0.0,1882.909
3760,0.0,1883.398
3761,0.0,1883.896
3762,0.0,1884.394
3763,0.0,1884.891
3764,0.0,1885.39
3765,0.0,1885.893
3766,0.0,1886.386
3767,0.0,1886.887
3768,0.0,1887.39
3769,0.0,1887.88
3770,0.0,1888.379
3771,0.0,1888.881
3772,0.0,1889.375
3773,0.0,1889.888
3774,0.0,1890.376
3775,0.0,1890.88
3776,0.0,1891.368
3777,0.0,1891.866
3778,0.0,1892.365
3779,0.0,1892.868
3780,0.0,1893.362
3781,0.0,1893.865
3782,0.0,1894.363
3783,0.0,1894.869
3784,0.0,1895.359
3785,0.0,1895.855
3786,0.0,1896.356
3787,0.0,1896.859
3788,0.0,1897.353
3789,0.0,1897.847
3790,0.0,1898.349
3791,0.0,1898.847
3792,0.0,1899.345
3793,0.0,1899.849
3794,0.0,1900.346
3795,0.0,1900.837
3796,0.0,1901.337
3797,0.0,1901.843
3798,0.0,1902.342
3799,0.0,1902.839
3800,0.0,1903.34
3801,0.0,1903.823
3802,0.0,1904.322
3803,0.0,1904.832
3804,0.0,1905.322
3805,0.0,1905.816
3806,0.0,1906.32
3807,0.0,1906.818
3808,0.0,1907.31
3809,0.0,1907.815
3810,0.0,1908.312
3811,0.0,1908.81
3812,0.0,1909.311
3813,0.0,1909.804
3814,0.0,1910.312
3815,0.0,1910.797
3816,0.0,1911.306
3817,0.0,1911.807
3818,0.0,1912.292
3819,0.0,1912.803
3820,0.0,1913.3
3821,0.0,1913.801
3822,0.0,1914.295
3823,0.0,1914.787
3824,0.0,1915.289
3825,0.0,1915.781
3826,0.0,1916.29
3827,0.0,1916.779
3828,0.0,1917.275
3829,0.0,1917.783
3830,0.0,1918.272
3831,0.0,1918.769
3832,0.0,1919.271
3833,0.0,1919.773
3834,0.0,1920.276
3835,0.0,1920.761
3836,0.0,1921.271
3837,0.0,1921.768
3838,0.0,1922.263
3839,0.0,1922.77
3840,0.0,1923.27
3841,0.0,1923.764
3842,0.0,1924.268
3843,0.0,1924.75
3844,0.0,1925.269
3845,0.0,1925.749
3846,0.0,1926.254
3847,0.0,1926.742
3848,0.0,1927.277
3849,0.0,1927.742
3850,0.0,1928.247
3851,0.0,1928.734
3852,0.0,1929.24
3853,0.0,1929.73
3854,0.0,1930.228
3855,0.0,1930.739
3856,0.0,1931.24
3857,0.0,1931.724
3858,0.0,1932.233
3859,0.0,1932.719
3860,0.0,1933.225
3861,0.0,1933.722
3862,0.0,1934.226
3863,0.0,1934.72
3864,0.0,1935.222
3865,0.0,1935.716
3866,0.0,1936.213
3867,0.0,1936.705
3868,0.0,1937.214
3869,0.0,1937.705
3870,0.0,1938.211
3871,0.0,1938.724
3872,0.0,1939.196
3873,0.0,1939.694
3874,0.0,1940.207
3875,0.0,1940.699
3876,0.0,1941.187
3877,0.0,1941.688
3878,0.0,1942.194
3879,0.0,1942.689
3880,0.0,1943.191
3881,0.0,1943.694
3882,0.0,1944.19
3883,0.0,1944.691
3884,0.0,1945.174
3885,0.0,1945.674
3886,0.0,1946.182
3887,0.0,1946.671
3888,0.0,1947.179
3889,0.0,1947.667
3890,0.0,1948.216
3891,0.0,1948.668
3892,0.0,1949.162
3893,0.0,1949.662
3894,0.0,1950.159
3895,0.0,1950.656
3896,0.0,1951.159
3897,0.0,1951.659
3898,0.0,1952.156
3899,0.0,1952.664
3900,0.0,1953.153
3901,0.0,1953.647
3902,0.0,1954.149
3903,0.0,1954.648
3904,0.0,1955.142
3905,0.0,1955.643
3906,0.0,1956.137
3907,0.0,1956.648
3908,0.0,1957.133
3909,0.0,1957.632
3910,0.0,1958.128
3911,0.0,1958.631
3912,0.0,1959.132
3913,0.0,1959.635
3914,0.0,1960.128
3915,0.0,1960.631
3916,0.0,1961.123
3917,0.0,1961.623
3918,0.0,1962.121
3919,0.0,1962.614
3920,0.0,1963.116
3921,0.0,1963.616
3922,0.0,1964.112
3923,0.0,1964.612
3924,0.0,1965.105
3925,0.0,1965.615
3926,0.0,1966.107
3927,0.0,1966.599
3928,0.0,1967.099
3929,0.0,1967.596
3930,0.0,1968.119
3931,0.0,1968.591
3932,0.0,1969.094
3933,0.0,1969.586
3934,0.0,1970.084
3935,0.0,1970.584
3936,0.0,1971.086
3937,0.0,1971.579
3938,0.0,1972.082
3939,0.0,1972.579
3940,0.0,1973.073
3941,0.0,1973.581
3942,0.0,1974.071
3943,0.0,1974.58
3944,0.0,1975.082
3945,0.0,1975.57
3946,0.0,1976.073
3947,0.0,1976.574
3948,0.0,1977.067
3949,0.0,1977.559
3950,0.0,1978.056
3951,0.0,1978.555
3952,0.0,1979.056
3953,0.0,1979.553
3954,0.0,1980.05
3955,0.0,1980.557
3956,0.0,1981.05
3957,0.0,1981.54
3958,0.0,1982.046
3959,0.0,1982.539
3960,0.0,1983.044
3961,0.0,1983.535
3962,0.0,1984.043
3963,0.0,1984.532
3964,0.0,1985.034
3965,0.0,1985.533
3966,0.0,1986.031
3967,0.0,1986.537
3968,0.0,1987.022
3969,0.0,1987.52
3970,0.0,1988.019
3971,0.0,1988.518
3972,0.0,1989.025
3973,0.0,1989.527
3974,0.0,1990.017
3975,0.0,1990.512
3976,0.0,1991.008
3977,0.0,1991.508
3978,0.0,1992.004
3979,0.0,1992.502
3980,0.0,1993.007
3981,0.0,1993.501
3982,0.0,1993.997
3983,0.0,1994.494
3984,0.0,1994.999
3985,0.0,1995.504
3986,0.0,1995.99
3987,0.0,1996.493
3988,0.0,1996.986
3989,0.0,1997.49
3990,0.0,1997.984
3991,0.0,1998.486
3992,0.0,1998.985
3993,0.0,1999.483
3994,0.0,1999.975
3995,0.0,2000.477
3996,0.0,2000.978
3997,0.0,2001.5
3998,0.0,2001.968
3999,0.0,2002.466
4000,0.0,2002.97
4001,0.0,2003.468
4002,0.0,2003.968
4003,0.0,2004.458
4004,0.0,2004.967
4005,0.0,2005.456
4006,0.0,2005.956
4007,0.0,2006.457
4008,0.0,2006.956
4009,0.0,2007.449
4010,0.0,2007.952
4011,0.0,2008.456
4012,0.0,2008.944
4013,0.0,2009.444
4014,0.0,2009.94
4015,0.0,2010.437
4016,0.0,2010.941
4017,0.0,2011.44
4018,0.0,2011.932
4019,0.0,2012.433
4020,0.0,2012.933
4021,0.0,2013.427
4022,0.0,2013.927
4023,0.0,2014.429
4024,0.0,2014.927
4025,0.0,2015.433
4026,0.0,2015.924
4027,0.0,2016.416
4028,0.0,2016.92
4029,0.0,2017.418
4030,0.0,2017.918
4031,0.0,2018.414
4032,0.0,2018.917
4033,0.0,2019.417
4034,0.0,2019.91
4035,0.0,2020.41
4036,0.0,2020.921
4037,0.0,2021.411
4038,0.0,2021.914
4039,0.0,2022.414
4040,0.0,2022.9
4041,0.0,2023.404
4042,0.0,2023.895
4043,0.0,2024.396
4044,0.0,2024.894
4045,0.0,2025.384
4046,0.0,2025.894
4047,0.0,2026.384
4048,0.0,2026.881
4049,0.0,2027.384
4050,0.0,2027.876
4051,0.0,2028.386
4052,0.0,2028.874
4053,0.0,2029.372
4054,0.0,2029.871
4055,0.0,2030.366
4056,0.0,2030.869
4057,0.0,2031.378
4058,0.0,2031.868
4059,0.0,2032.367
4060,0.0,2032.86
4061,0.0,2033.356
4062,0.0,2033.853
4063,0.0,2034.365
4064,0.0,2034.851
4065,0.0,2035.353
4066,0.0,2035.853
4067,0.0,2036.344
4068,0.0,2036.843
4069,0.0,2037.344
4070,0.0,2037.847
4071,0.0,2038.341
4072,0.0,2038.838
4073,0.0,2039.341
4074,0.0,2039.838
4075,0.0,2040.336
4076,0.0,2040.838
4077,0.0,2041.329
4078,0.0,2041.832
4079,0.0,2042.332
4080,0.0,2042.829
4081,0.0,2043.332
4082,0.0,2043.826
4083,0.0,2044.314
4084,0.0,2044.815
4085,0.0,2045.317
4086,0.0,2045.814
4087,0.0,2046.311
4088,0.0,2046.821
4089,0.0,2047.316
4090,0.0,2047.806
4091,0.0,2048.308
4092,0.0,2048.808
4093,0.0,2049.311
4094,0.0,2049.805
4095,0.0,2050.309
4096,0.0,2050.794
4097,0.0,2051.292
4098,0.0,2051.79
4099,0.0,2052.288
4100,0.0,2052.791
4101,0.0,2053.291
4102,0.0,2053.794
4103,0.0,2054.28
4104,0.0,2054.78
4105,0.0,2055.276
4106,0.0,2055.78
4107,0.0,2056.276
4108,0.0,2056.779
4109,0.0,2057.283
4110,0.0,2057.772
4111,0.0,2058.267
4112,0.0,2058.779
4113,0.0,2059.267
4114,0.0,2059.764
4115,0.0,2060.259
4116,0.0,2060.768
4117,0.0,2061.261
4118,0.0,2061.752
4119,0.0,2062.252
4120,0.0,2062.752
4121,0.0,2063.252
4122,0.0,2063.753
4123,0.0,2064.255
4124,0.0,2064.749
4125,0.0,2065.241
4126,0.0,2065.744
4127,0.0,2066.244
4128,0.0,2066.736
4129,0.0,2067.232
4130,0.0,2067.735
4131,0.0,2068.229
4132,0.0,2068.731
4133,0.0,2069.231
4134,0.0,2069.722
4135,0.0,2070.234
4136,0.0,2070.719
4137,0.0,2071.217
4138,0.0,2071.717
4139,0.0,2072.213
4140,0.0,2072.713
4141,0.0,2073.221
4142,0.0,2073.715
4143,0.0,2074.213
4144,0.0,2074.705
4145,0.0,2075.206
4146,0.0,2075.702
4147,0.0,2076.212
4148,0.0,2076.698
4149,0.0,2077.199
4150,0.0,2077.695
4151,0.0,2078.207
4152,0.0,2078.706
4153,0.0,2079.188
4154,0.0,2079.694
4155,0.0,2080.19
4156,0.0,2080.684
4157,0.0,2081.183
4158,0.0,2081.68
4159,0.0,2082.183
4160,0.0,2082.677
4161,0.0,2083.174
4162,0.0,2083.673
4163,0.0,2084.173
4164,0.0,2084.675
4165,0.0,2085.179
4166,0.0,2085.671
4167,0.0,2086.176
4168,0.0,2086.666
4169,0.0,2087.165
4170,0.0,2087.664
4171,0.0,2088.155
4172,0.0,2088.664
4173,0.0,2089.154
4174,0.0,2089.654
4175,0.0,2090.154
4176,0.0,2090.653
4177,0.0,2091.158
4178,0.0,2091.65
4179,0.0,2092.142
4180,0.0,2092.652
4181,0.0,2093.18
4182,0.0,2093.637
4183,0.0,2094.134
4184,0.0,2094.639
4185,0.0,2095.136
4186,0.0,2095.628
4187,0.0,2096.129
4188,0.0,2096.632
4189,0.0,2097.124
4190,0.0,2097.628
4191,0.0,2098.123
4192,0.0,2098.624
4193,0.0,2099.128
4194,0.0,2099.615
4195,0.0,2100.114
4196,0.0,2100.611
4197,0.0,2101.114
4198,0.0,2101.607
4199,0.0,2102.111
4200,0.0,2102.604
4201,0.0,2103.107
4202,0.0,2103.6
4203,0.0,2104.099
4204,0.0,2104.597
4205,0.0,2105.098
4206,0.0,2105.605
4207,0.0,2106.093
4208,0.0,2106.595
4209,0.0,2107.089
4210,0.0,2107.589
4211,0.0,2108.09
4212,0.0,2108.588
4213,0.0,2109.08
4214,0.0,2109.588
4215,0.0,2110.078
4216,0.0,2110.579
4217,0.0,2111.079
4218,0.0,2111.577
4219,0.0,2112.077
4220,0.0,2112.573
4221,0.0,2113.067
4222,0.0,2113.566
4223,0.0,2114.063
4224,0.0,2114.56
4225,0.0,2115.073
4226,0.0,2115.563
4227,0.0,2116.063
4228,0.0,2116.564
4229,0.0,2117.065
4230,0.0,2117.567
4231,0.0,2118.066
4232,0.0,2118.555
4233,0.0,2119.075
4234,0.0,2119.567
4235,0.0,2120.059
4236,0.0,2120.544
4237,0.0,2121.038
4238,0.0,2121.543
4239,0.0,2122.04
4240,0.0,2122.532
4241,0.0,2123.036
4242,0.0,2123.532
4243,0.0,2124.028
4244,0.0,2124.528
4245,0.0,2125.034
4246,0.0,2125.528
4247,0.0,2126.027
4248,0.0,2126.522
4249,0.0,2127.028
4250,0.0,2127.522
4251,0.0,2128.024
4252,0.0,2128.516
4253,0.0,2129.014
4254,0.0,2129.516
4255,0.0,2130.005
4256,0.0,2130.515
4257,0.0,2131.008
4258,0.0,2131.499
4259,0.0,2132.003
4260,0.0,2132.498
4261,0.0,2133.008
4262,0.0,2133.495
4263,0.0,2134.035
4264,0.0,2134.491
4265,0.0,2134.988
4266,0.0,2135.491
4267,0.0,2135.983
4268,0.0,2136.49
4269,0.0,2136.986
4270,0.0,2137.48
4271,0.0,2137.991
4272,0.0,2138.476
4273,0.0,2138.972
4274,0.0,2139.479
4275,0.0,2139.975
4276,0.0,2140.475
4277,0.0,2140.975
4278,0.0,2141.471
4279,0.0,2141.974
4280,0.0,2142.462
4281,0.0,2142.963
4282,0.0,2143.458
4283,0.0,2143.96
4284,0.0,2144.464
4285,0.0,2144.953
4286,0.0,2145.451
4287,0.0,2145.948
4288,0.0,2146.452
4289,0.0,2146.948
4290,0.0,2147.448
4291,0.0,2147.952
4292,0.0,2148.445
4293,0.0,2148.938
4294,0.0,2149.441
4295,0.0,2149.941
4296,0.0,2150.438
4297,0.0,2150.942
4298,0.0,2151.44
4299,0.0,2151.93
4300,0.0,2152.431
4301,0.0,2152.93
4302,0.0,2153.428
4303,0.0,2153.92
4304,0.0,2154.422
4305,0.0,2154.925
4306,0.0,2155.415
4307,0.0,2155.912
4308,0.0,2156.416
4309,0.0,2156.908
4310,0.0,2157.406
4311,0.0,2157.905
4312,0.0,2158.402
4313,0.0,2158.901
4314,0.0,2159.398
4315,0.0,2159.895
4316,0.0,2160.394
4317,0.0,2160.894
4318,0.0,2161.392
4319,0.0,2161.903
4320,0.0,2162.387
4321,0.0,2162.886
4322,0.0,2163.389
4323,0.0,2163.881
4324,0.0,2164.383
4325,0.0,2164.884
4326,0.0,2165.377
4327,0.0,2165.88
4328,0.0,2166.375
4329,0.0,2166.876
4330,0.0,2167.382
4331,0.0,2167.869
4332,0.0,2168.371
4333,0.0,2168.87
4334,0.0,2169.367
4335,0.0,2169.874
4336,0.0,2170.363
4337,0.0,2170.87
4338,0.0,2171.361
4339,0.0,2171.857
4340,0.0,2172.361
4341,0.0,2172.85
4342,0.0,2173.366
4343,0.0,2173.851
4344,0.0,2174.346
4345,0.0,2174.844
4346,0.0,2175.345
4347,0.0,2175.839
4348,0.0,2176.337
4349,0.0,2176.841
4350,0.0,2177.334
4351,0.0,2177.83
4352,0.0,2178.335
4353,0.0,2178.832
4354,0.0,2179.366
4355,0.0,2179.824
4356,0.0,2180.325
4357,0.0,2180.819
4358,0.0,2181.325
4359,0.0,2181.819
4360,0.0,2182.317
4361,0.0,2182.812
4362,0.0,2183.311
