fecha utc,t_x,x,t_y,y,t_lat,lat,t_lon,lon,t_utm_zone,utm_zone,t_u,u_raw,t_v,v_raw,t_du,du_raw,t_dv,dv_raw,t_orientacion,orientacion_raw,t_theta,theta,t_T_L,throttle_L,t_T_R,throttle_R,t_Ah,Ah
2025-05-28 14:29:32,150.978,32.219162399999995,150.978,22.3401297,151.045,40.4371296,151.045,-3.7313042,150.979,30.0,150.978,-0.4283417,150.978,0.1693432,150.978,-0.0253916,150.978,-0.0556662,150.602,-0.16254,150.978,-75.65077890475646,150.75,-9600.0,150.75,-5993.0,147.568,0.526536
2025-05-28 14:29:32.250000,151.293,32.078535599999995,151.293,22.476850199999998,151.396,40.4371272,151.396,-3.7313023,151.185,30.0,151.293,-0.4482651,151.293,0.2191517,151.293,0.1523496,151.293,0.0253916,151.112,-0.152361,151.293,-63.43494882292201,151.292,-9600.0,151.292,-6073.0,147.568,0.526536
2025-05-28 14:29:32.750000,151.541,31.9574403,151.541,22.519819499999997,151.756,40.437125699999996,151.756,-3.7313011,151.696,30.0,151.541,-0.4980717,151.541,0.2191517,151.541,0.0166022,151.541,-0.1181686,151.595,-0.139776,151.541,-73.30088109078005,151.755,-9600.0,151.755,-6174.0,147.568,0.526536
2025-05-28 14:29:33,151.873,31.656655199999996,151.873,22.6487274,152.146,40.4371237,152.146,-3.7312993999999997,151.931,30.0,151.873,-0.41838000000000003,151.873,0.2390751,151.873,-0.0410172,151.873,-0.3086056,151.595,-0.139776,151.873,-78.69006752597979,151.755,-9600.0,151.755,-6174.0,152.045,0.540019
2025-05-28 14:29:33.250000,152.15,31.566810299999997,152.15,22.6995093,152.483,40.4371224,152.483,-3.7312985999999997,152.186,30.0,152.15,-0.3287266,152.15,0.1892666,152.15,0.0712918,152.15,0.0791046,152.149,-0.11921,152.15,-61.78259871562804,152.273,-9600.0,152.273,-7118.0,152.045,0.540019
2025-05-28 14:29:33.750000,152.795,31.2972756,152.795,22.7698227,152.796,40.4371213,152.796,-3.7312980999999996,152.683,30.0,152.795,-0.3984585,152.795,0.1693432,152.795,0.0761748,152.795,0.2334074,152.612,-0.10891,152.795,-53.34381550792734,152.79,-9600.0,152.79,-6358.0,152.045,0.540019
2025-05-28 14:29:34,153.049,31.187899199999997,153.049,22.8479487,153.155,40.437118999999996,153.155,-3.7312971,152.929,30.0,153.049,-0.4482651,153.049,0.13946,153.049,0.0996132,153.049,-0.136724,153.101,-0.097052,153.049,-54.782293457795696,152.79,-9600.0,152.79,-6358.0,152.045,0.540019
2025-05-28 14:29:34.500000,153.378,30.859769999999997,153.378,22.9377936,153.486,40.4371173,153.486,-3.731296,153.432,30.0,153.378,-0.48811,153.378,0.06973,153.378,0.0527364,153.378,-0.0361342,153.101,-0.097052,153.378,-57.99473958211575,153.236,-9600.0,153.236,-6611.0,152.045,0.540019
2025-05-28 14:29:34.750000,153.612,30.6800802,153.612,22.9885755,153.874,40.4371157,153.874,-3.7312946,153.678,30.0,153.612,-0.48811,153.612,0.0996132,153.612,-0.1396538,153.612,-0.0380874,153.609,-0.086113,153.612,-64.05784006552275,153.73,-9600.0,153.73,-6653.0,152.045,0.540019
2025-05-28 14:29:35,153.953,30.519921899999996,153.953,23.039357399999997,154.181,40.4371121,154.181,-3.7312917,153.953,30.0,153.953,-0.6375336,153.953,0.2888817,153.953,-0.1718816,153.953,-0.1015664,154.106,-0.085389,153.953,-65.43275488909563,153.73,-9600.0,153.73,-6653.0,152.045,0.540019
2025-05-28 14:29:35.500000,154.277,30.289450199999997,154.277,23.1096708,154.575,40.437111,154.575,-3.7312911,154.432,30.0,154.277,-0.6076485,154.277,0.2291134,154.277,-0.0166022,154.277,-0.136724,154.106,-0.085389,154.277,-64.7987834790229,154.276,-9600.0,154.276,-6589.0,152.045,0.540019
2025-05-28 14:29:35.750000,154.88,30.008196599999998,154.88,23.308892099999998,154.883,40.4371085,154.883,-3.7312889,154.676,30.0,154.88,-0.4084183,154.88,0.1992283,154.88,0.3252078,154.88,0.1845774,154.602,-0.090944,154.88,-59.03631489497641,154.729,-9600.0,154.729,-6675.0,152.045,0.540019
2025-05-28 14:29:36.250000,155.133,29.769912299999998,155.133,23.379205499999998,155.269,40.437107499999996,155.269,-3.7312887,155.173,30.0,155.133,-0.4383034,155.133,-0.0298832,155.133,0.1845774,155.133,0.0351576,155.098,-0.099808,155.133,-62.44716406595234,155.268,-9600.0,155.268,-6871.0,152.045,0.540019
2025-05-28 14:29:36.500000,155.443,29.668348499999997,155.443,23.449518899999998,155.61,40.437105599999995,155.61,-3.7312879,155.445,30.0,155.443,-0.4383034,155.443,-0.0398449,155.443,0.0712918,155.443,-0.0263682,155.098,-0.099808,155.443,-56.003532726587906,155.268,-9600.0,155.268,-6871.0,152.045,0.540019
2025-05-28 14:29:36.750000,155.775,29.5589721,155.775,23.5081134,155.948,40.437104399999996,155.948,-3.7312871,155.669,30.0,155.775,-0.41838000000000003,155.775,-0.0199215,155.775,0.0068362,155.775,-0.1279346,155.617,-0.110349,155.775,-70.1150055045937,155.774,-9600.0,155.774,-7658.0,152.045,0.540019
2025-05-28 14:29:37.250000,156.049,29.430064199999997,156.049,23.539363799999997,156.286,40.4371029,156.286,-3.7312863999999997,156.161,30.0,156.049,-0.5877251,156.049,0.2888817,156.049,0.1582092,156.049,0.0918004,156.122,-0.147796,156.049,-71.56505117707799,156.225,-9600.0,156.225,-6611.0,152.045,0.540019
2025-05-28 14:29:37.500000,156.372,29.1097476,156.372,23.5979583,156.677,40.4371003,156.677,-3.731286,156.401,30.0,156.372,-0.5379185,156.372,0.0099598,156.372,0.136724,156.372,0.0771514,156.594,-0.183885,156.372,-67.38023204888978,156.225,-9600.0,156.225,-6611.0,156.541,0.55446
2025-05-28 14:29:38,156.973,28.816775099999997,156.973,23.758116599999997,156.975,40.437098899999995,156.975,-3.7312847,156.973,30.0,156.973,-0.4482651,156.973,0.0896515,156.973,0.4599786,156.973,0.0224618,156.594,-0.183885,156.973,-74.8460114926351,156.725,-9600.0,156.725,-5626.0,156.541,0.55446
2025-05-28 14:29:38.250000,157.273,28.699586099999998,157.273,23.758116599999997,157.361,40.4370966,157.361,-3.7312836,157.164,30.0,157.273,-0.4283417,157.273,0.0796917,157.273,0.0380874,157.273,-0.0224618,157.111,-0.199161,157.273,-70.42684542343852,157.272,-9600.0,157.272,-6762.0,156.541,0.55446
2025-05-28 14:29:38.500000,157.532,28.558959299999998,157.532,23.7971796,157.714,40.4370951,157.714,-3.7312825999999997,157.433,30.0,157.532,-0.4482651,157.532,0.1593834,157.532,0.3525526,157.532,0.107426,157.584,-0.223449,157.532,-70.76930654749785,157.272,-9600.0,157.272,-6762.0,156.541,0.55446
2025-05-28 14:29:39,157.86,28.398801,157.86,23.8401489,158.021,40.4370937,158.021,-3.7312819999999998,157.917,30.0,157.86,-0.5678017,157.86,0.2390751,157.86,0.1015664,157.86,0.1142622,157.584,-0.223449,157.86,-78.90640646159706,157.716,-9600.0,157.716,-5607.0,156.541,0.55446
2025-05-28 14:29:39.250000,158.12,28.0902033,158.12,23.8596804,158.371,40.4370913,158.371,-3.7312813,158.162,30.0,158.12,-0.48811,158.12,0.1494217,158.12,0.4316572,158.12,-0.13184099999999999,158.088,-0.222482,158.12,-84.68556566440483,158.214,-9600.0,158.214,-5915.0,156.541,0.55446
2025-05-28 14:29:39.750000,158.437,27.969108,158.437,24.000307199999998,158.764,40.437090399999995,158.764,-3.7312816,158.665,30.0,158.437,-0.3386883,158.437,0.0996132,158.437,0.1669986,158.437,-0.2431734,158.573,-0.207396,158.437,-78.90640646159706,158.764,-9600.0,158.764,-6547.0,156.541,0.55446
2025-05-28 14:29:40,159.032,27.750355199999998,159.032,24.117496199999998,159.117,40.4370893,159.117,-3.7312817999999996,158.914,30.0,159.032,-0.5877251,159.032,0.1793049,159.032,0.1591858,159.032,0.0517598,158.573,-0.207396,159.032,-63.43494882292201,158.764,-9600.0,158.764,-6547.0,156.541,0.55446
2025-05-28 14:29:40.250000,159.349,27.488633099999998,159.349,24.1487466,159.426,40.4370869,159.426,-3.7312813,159.164,30.0,159.349,-0.4383034,159.349,0.27892,159.349,0.0156256,159.349,0.1250048,159.123,-0.191958,159.349,-84.05322140702518,159.209,-9600.0,159.209,-6483.0,156.541,0.55446
2025-05-28 14:29:40.750000,159.625,27.367537799999997,159.625,24.1487466,159.809,40.4370858,159.809,-3.7312811,159.665,30.0,159.625,-0.4383034,159.625,0.1793049,159.625,-0.092777,159.625,0.059572599999999996,159.623,-0.169243,159.625,-82.40540435338096,159.706,-9600.0,159.706,-7731.0,156.541,0.55446
2025-05-28 14:29:41,159.925,27.2386299,159.925,24.1682781,160.117,40.4370834,160.117,-3.7312811,159.926,30.0,159.925,-0.4781502,159.925,0.13946,159.925,0.1289112,159.925,0.3056758,160.067,-0.158134,159.925,-70.34626247840929,159.706,-9600.0,159.706,-7731.0,156.541,0.55446
2025-05-28 14:29:41.500000,160.253,27.0980031,160.253,24.207341099999997,160.473,40.4370822,160.473,-3.7312809999999996,160.406,30.0,160.253,-0.4980717,160.253,0.1095749,160.253,0.1162154,160.253,0.2656352,160.067,-0.158134,160.253,-86.18607023206772,160.252,-9600.0,160.252,-6589.0,156.541,0.55446
2025-05-28 14:29:41.750000,160.512,26.969095199999998,160.512,24.187809599999998,160.862,40.4370811,160.862,-3.7312806999999997,160.668,30.0,160.512,-0.4482651,160.512,0.1095749,160.512,0.1474666,160.512,0.1523496,160.586,-0.138279,160.512,-75.96397081349042,160.708,-9600.0,160.708,-7186.0,156.541,0.55446
2025-05-28 14:29:42,161.116,26.648778599999996,161.116,24.187809599999998,161.165,40.437079399999995,161.165,-3.7312813,160.903,30.0,161.116,-0.38849680000000003,161.116,0.0199215,161.116,0.1865306,161.116,0.1728582,161.114,-0.140793,161.116,-73.41270688307766,160.708,-9600.0,160.708,-7186.0,161.029,0.568162
2025-05-28 14:29:42.500000,161.429,26.558933699999997,161.429,24.207341099999997,161.508,40.4370786,161.508,-3.7312813,161.43,30.0,161.429,-0.3785351,161.429,0.06973,161.429,0.0459002,161.429,0.1777412,161.114,-0.140793,161.429,-72.6460012909383,161.206,-9600.0,161.206,-6255.0,161.029,0.568162
2025-05-28 14:29:42.750000,161.754,26.457369899999996,161.754,24.21906,161.854,40.4370767,161.854,-3.7312814999999997,161.648,30.0,161.754,-0.41838000000000003,161.754,0.0298832,161.754,0.0576194,161.754,0.156256,161.561,-0.135396,161.754,-80.53767779197439,161.753,-9600.0,161.753,-6632.0,161.029,0.568162
2025-05-28 14:29:43.250000,162.018,26.347993499999998,162.018,24.277654499999997,162.244,40.4370757,162.244,-3.7312813,162.168,30.0,162.018,-0.4283417,162.018,0.1095749,162.018,-0.029298,162.018,0.0625024,162.079,-0.131733,162.018,-88.91925471124335,162.244,-9600.0,162.244,-6827.0,161.029,0.568162
2025-05-28 14:29:43.500000,162.343,26.2386171,162.343,24.2698419,162.6,40.4370745,162.6,-3.7312816,162.401,30.0,162.343,-0.3586117,162.343,0.0597683,162.343,0.0214852,162.343,0.1494198,162.079,-0.131733,162.343,-65.05613846940132,162.244,-9600.0,162.244,-6827.0,161.029,0.568162
2025-05-28 14:29:43.750000,162.61,25.9573635,162.61,24.2893734,162.941,40.4370719,162.941,-3.7312811,162.671,30.0,162.61,-0.4482651,162.61,0.1793049,162.61,0.1552794,162.61,0.0517598,162.606,-0.128967,162.61,-66.03749224823771,162.703,-9600.0,162.703,-7805.0,161.029,0.568162
2025-05-28 14:29:44.250000,163.245,25.6682973,163.245,24.297185999999996,163.247,40.4370706,163.247,-3.7312809,163.144,30.0,163.245,-0.5279568,163.245,0.1294983,163.245,0.18750719999999998,163.245,0.0263682,163.07,-0.14477,163.245,-70.71001462890234,163.244,-9600.0,163.244,-6653.0,161.029,0.568162
2025-05-28 14:29:44.500000,163.501,25.539389399999997,163.501,24.3167175,163.601,40.4370682,163.601,-3.7312803999999997,163.4,30.0,163.501,-0.4681885,163.501,0.1195366,163.501,0.0478534,163.501,0.2177818,163.552,-0.165931,163.501,-75.96386367244807,163.244,-9600.0,163.244,-6653.0,161.029,0.568162
2025-05-28 14:29:45,163.829,25.4065752,163.829,24.590158499999998,163.948,40.4370671,163.948,-3.73128,163.899,30.0,163.829,-0.4283417,163.829,0.1195366,163.829,0.3066524,163.829,0.2627054,163.552,-0.165931,163.829,-58.706921119649095,163.695,-9600.0,163.695,-5664.0,161.029,0.568162
2025-05-28 14:29:45.250000,164.11,25.1487594,164.11,24.726878999999997,164.334,40.4370659,164.334,-3.7312795,164.121,30.0,164.11,-0.48811,164.11,0.2191517,164.11,0.0888706,164.11,0.1113324,164.109,-0.158191,164.11,-56.6594352660445,164.196,-9600.0,164.196,-7442.0,161.029,0.568162
2025-05-28 14:29:45.500000,164.412,25.066727099999998,164.412,24.8089113,164.701,40.4370641,164.701,-3.7312794,164.413,30.0,164.412,-0.3984585,164.412,0.06973,164.412,-0.0839876,164.412,-0.1884838,164.548,-0.171683,164.412,-71.17527986761267,164.196,-9600.0,164.196,-7442.0,161.029,0.568162
2025-05-28 14:29:46,164.704,24.949538099999998,164.704,24.898756199999998,165.04,40.437062999999995,165.04,-3.731279,164.886,30.0,164.704,-0.41838000000000003,164.704,0.0996132,164.704,0.1894604,164.704,0.2119222,164.548,-0.171683,164.704,-69.7176044953222,164.703,-9600.0,164.703,-6400.0,161.029,0.568162
2025-05-28 14:29:46.250000,165.337,24.707347499999997,165.337,24.969069599999997,165.339,40.4370611,165.339,-3.7312787999999997,165.152,30.0,165.337,-0.4582268,165.337,0.1294983,165.337,0.2304776,165.337,0.136724,165.064,-0.175713,165.337,-74.47589944099484,165.231,-9600.0,165.231,-7348.0,161.029,0.568162
2025-05-28 14:29:46.750000,165.6,24.5081262,165.6,25.058914499999997,165.703,40.4370601,165.703,-3.7312784,165.648,30.0,165.6,-0.5379185,165.6,0.2191517,165.6,0.0351576,165.6,-0.039064,165.598,-0.201985,165.6,-74.98173640203507,165.703,-9600.0,165.703,-5081.0,165.497,0.582445
2025-05-28 14:29:47,165.905,24.3870309,165.905,25.117509,166.082,40.437059,166.082,-3.7312778,165.905,30.0,165.905,-0.5678017,165.905,0.1793049,165.905,0.2617288,165.905,0.0019532,165.598,-0.201985,165.905,-74.4072658278509,165.703,-9600.0,165.703,-5081.0,165.497,0.582445
2025-05-28 14:29:47.250000,166.232,24.258122999999998,166.232,25.180009799999997,166.401,40.4370571,166.401,-3.7312773,166.113,30.0,166.232,-0.41838000000000003,166.232,0.0996132,166.232,0.2158286,166.232,-0.009766,166.086,-0.202666,166.232,-75.3237112181996,166.231,-9600.0,166.231,-5403.0,165.497,0.582445
2025-05-28 14:29:47.750000,166.501,24.179996999999997,166.501,25.207353899999998,166.785,40.437056399999996,166.785,-3.731277,166.615,30.0,166.501,-0.3088051,166.501,0.06973,166.501,0.2216882,166.501,-0.0205086,166.553,-0.179911,166.501,-78.40781769487013,166.683,-9600.0,166.683,-6849.0,165.497,0.582445
2025-05-28 14:29:48,166.788,24.0979647,166.788,25.226885399999997,167.134,40.437054499999995,167.134,-3.7312768999999997,166.877,30.0,166.788,-0.3785351,166.788,0.1693432,166.788,-0.2695416,166.788,-0.351576,167.045,-0.174798,166.788,-80.07378762953446,166.683,-9600.0,166.683,-6849.0,165.497,0.582445
2025-05-28 14:29:48.500000,167.435,23.7971796,167.435,25.3167303,167.439,40.4370537,167.439,-3.7312765,167.436,30.0,167.435,-0.4681885,167.435,0.1593834,167.435,-0.0019532,167.435,0.112309,167.045,-0.174798,167.435,-74.35776164987199,167.186,-9600.0,167.186,-6235.0,165.497,0.582445
2025-05-28 14:29:48.750000,167.731,23.679990599999996,167.731,25.347980699999997,167.82,40.4370526,167.82,-3.7312757,167.625,30.0,167.731,-0.41838000000000003,167.731,0.20919000000000001,167.731,0.0263682,167.731,-0.0156256,167.538,-0.161379,167.731,-70.1150055045937,167.73,-9600.0,167.73,-6255.0,165.497,0.582445
2025-05-28 14:29:49,167.997,23.609677199999997,167.997,25.4065752,168.142,40.4370512,168.142,-3.7312749,167.876,30.0,167.997,-0.4283417,167.997,0.0996132,167.997,-0.161139,167.997,-0.0312512,168.048,-0.153228,167.997,-66.25049085787971,167.73,-9600.0,167.73,-6255.0,165.497,0.582445
2025-05-28 14:29:49.500000,168.319,23.519832299999997,168.319,25.4573571,168.479,40.4370505,168.479,-3.7312745,168.377,30.0,168.319,-0.4582268,168.319,0.1593834,168.319,0.0869174,168.319,0.117192,168.048,-0.153228,168.319,-83.36756119515286,168.179,-9600.0,168.179,-6849.0,165.497,0.582445
2025-05-28 14:29:49.750000,168.595,23.347955099999997,168.595,25.4573571,168.833,40.4370496,168.833,-3.7312737,168.623,30.0,168.595,-0.5777634,168.595,0.27892,168.595,-0.0419938,168.595,-0.1093792,168.533,-0.153739,168.595,-90.0,168.68,-9600.0,168.68,-6632.0,165.497,0.582445
2025-05-28 14:29:50.250000,168.895,23.258110199999997,168.895,25.5276705,169.222,40.437047899999996,169.222,-3.7312729,169.121,30.0,168.895,-0.4482651,168.895,0.0996132,168.895,-0.019532,168.895,0.1523496,169.054,-0.157534,168.895,-83.01897398359176,169.222,-9600.0,169.222,-6718.0,165.497,0.582445
2025-05-28 14:29:50.500000,169.479,23.0588889,169.479,25.590171299999998,169.559,40.4370471,169.559,-3.7312724,169.377,30.0,169.479,-0.4582268,169.479,0.0896515,169.479,-0.1865306,169.479,0.2207116,169.054,-0.157534,169.479,-72.5253723641052,169.222,-9600.0,169.222,-6718.0,165.497,0.582445
2025-05-28 14:29:50.750000,169.816,22.976856599999998,169.816,25.6487658,169.894,40.437045499999996,169.894,-3.7312719999999997,169.618,30.0,169.816,-0.5179951,169.816,0.0896515,169.816,-0.180671,169.816,0.1914136,169.564,-0.164992,169.816,-72.03096138130145,169.672,-9600.0,169.672,-6632.0,165.497,0.582445
2025-05-28 14:29:51.250000,170.087,22.7893542,170.087,25.680016199999997,170.267,40.4370446,170.267,-3.7312714,170.098,30.0,170.087,-0.4980717,170.087,0.1593834,170.087,-0.3232546,170.087,0.011719199999999999,170.086,-0.175161,170.087,-90.0,170.182,-9600.0,170.182,-6589.0,169.99,0.596238
2025-05-28 14:29:51.500000,170.425,22.6995093,170.425,25.707360299999998,170.584,40.4370432,170.584,-3.7312705999999998,170.427,30.0,170.425,-0.41838000000000003,170.425,0.0298832,170.425,-0.1406304,170.425,0.023438399999999998,170.538,-0.187903,170.425,-80.53767779197439,170.182,-9600.0,170.182,-6589.0,169.99,0.596238
2025-05-28 14:29:52,170.721,22.6291959,170.721,25.777673699999998,170.92,40.4370427,170.92,-3.7312708,170.867,30.0,170.721,-0.4383034,170.721,0.1195366,170.721,-0.2226648,170.721,0.087894,170.538,-0.187903,170.721,-78.69025433516937,170.72,-9600.0,170.72,-6568.0,169.99,0.596238
2025-05-28 14:29:52.250000,170.973,22.566695099999997,170.973,25.8089241,171.319,40.4370421,171.319,-3.7312703999999997,171.113,30.0,170.973,-0.34865,170.973,0.0896515,170.973,-0.2773544,170.973,-0.0126958,171.041,-0.203813,170.973,-72.89724149491681,171.184,-9600.0,171.184,-6740.0,169.99,0.596238
2025-05-28 14:29:52.500000,171.576,22.289347799999998,171.576,25.859706,171.623,40.4370402,171.623,-3.7312695999999996,171.361,30.0,171.576,-0.4582268,171.576,0.0796917,171.576,-0.2900502,171.576,-0.034181,171.525,-0.222879,171.576,-81.52887956609793,171.184,-9600.0,171.184,-6740.0,169.99,0.596238
2025-05-28 14:29:53,171.878,22.2073155,171.878,25.8870501,171.964,40.437039399999996,171.964,-3.7312695,171.879,30.0,171.878,-0.5179951,171.878,0.2390751,171.878,-0.1455134,171.878,0.336927,171.525,-0.222879,171.878,-81.25382194505653,171.685,-9600.0,171.685,-5817.0,169.99,0.596238
2025-05-28 14:29:53.250000,172.209,22.117470599999997,172.209,25.898768999999998,172.309,40.4370386,172.309,-3.7312692999999997,172.113,30.0,172.209,-0.4980717,172.209,0.2291134,172.209,-0.0693386,172.209,0.2216882,172.04,-0.237196,172.209,-77.61941673419838,172.208,-9600.0,172.208,-5046.0,169.99,0.596238
2025-05-28 14:29:53.750000,172.466,22.027625699999998,172.466,25.937831999999997,172.679,40.437036899999995,172.679,-3.7312692,172.608,30.0,172.466,-0.4582268,172.466,0.2390751,172.466,-0.2363372,172.466,-0.1044962,172.534,-0.22219,172.466,-68.87542820243502,172.678,-9600.0,172.678,-6033.0,169.99,0.596238
2025-05-28 14:29:54,172.763,21.929968199999998,172.763,25.969082399999998,173.068,40.4370359,173.068,-3.7312692,172.855,30.0,172.763,-0.41838000000000003,172.763,0.13946,172.763,-0.2724714,172.763,-0.0214852,172.534,-0.22219,172.763,-75.65077890475646,172.678,-9600.0,172.678,-6033.0,169.99,0.596238
2025-05-28 14:29:54.250000,173.072,21.719027999999998,173.072,26.008145399999997,173.396,40.437033899999996,173.396,-3.7312681,173.111,30.0,173.072,-0.3586117,173.072,0.13946,173.072,-0.4726744,173.072,0.2939566,173.071,-0.194371,173.072,-64.7987834790229,173.165,-9600.0,173.165,-5837.0,169.99,0.596238
2025-05-28 14:29:54.750000,173.71,21.4690248,173.71,26.0198643,173.712,40.4370328,173.712,-3.7312672,173.606,30.0,173.71,-0.4283417,173.71,0.0796917,173.71,-0.3330206,173.71,0.4111486,173.516,-0.171298,173.71,-71.14682959108775,173.709,-9600.0,173.709,-7419.0,169.99,0.596238
2025-05-28 14:29:55,173.971,21.367461,173.971,26.0276769,174.069,40.4370318,174.069,-3.7312665999999997,173.852,30.0,173.971,-0.5179951,173.971,0.2689583,173.971,-0.4228678,173.971,0.126958,174.023,-0.170093,173.971,-63.9966699099706,173.709,-9600.0,173.709,-7419.0,169.99,0.596238
2025-05-28 14:29:55.500000,174.309,21.2776161,174.309,26.039395799999998,174.405,40.437030199999995,174.405,-3.7312654,174.349,30.0,174.309,-0.4482651,174.309,0.1494217,174.309,-0.2353606,174.309,0.107426,174.023,-0.170093,174.309,-73.85580786191012,174.162,-9600.0,174.162,-5626.0,169.99,0.596238
2025-05-28 14:29:55.750000,174.57,21.187771199999997,174.57,26.090177699999998,174.789,40.4370295,174.789,-3.7312651999999997,174.606,30.0,174.57,-0.4582268,174.57,0.06973,174.57,-0.1035196,174.57,-0.019532,174.568,-0.15645,174.57,-61.557203395691154,174.658,-9600.0,174.658,-6483.0,174.469,0.60991
2025-05-28 14:29:56,174.869,21.0080814,174.869,26.090177699999998,175.106,40.437027799999996,175.106,-3.731264,174.869,30.0,174.869,-0.48811,174.869,0.06973,174.869,-0.346693,174.869,-0.0615258,175.026,-0.138205,174.869,-72.97944525731475,174.658,-9600.0,174.658,-6483.0,174.469,0.60991
2025-05-28 14:29:56.500000,175.194,20.9182365,175.194,26.129240699999997,175.465,40.4370269,175.465,-3.7312626,175.35,30.0,175.194,-0.3586117,175.194,0.1992283,175.194,-0.2597756,175.194,-0.1396538,175.026,-0.138205,175.194,-68.4288308188261,175.193,-9600.0,175.193,-6073.0,174.469,0.60991
2025-05-28 14:29:56.750000,175.8,20.7268278,175.8,26.2386171,175.802,40.4370261,175.802,-3.7312621999999998,175.596,30.0,175.8,-0.4582268,175.8,0.0099598,175.8,-0.2451266,175.8,0.18750719999999998,175.577,-0.11562,175.8,-63.94651775646602,175.652,-9600.0,175.652,-7395.0,174.469,0.60991
2025-05-28 14:29:57.250000,176.056,20.6369829,176.056,26.297211599999997,176.193,40.437024199999996,176.193,-3.7312610999999998,176.098,30.0,176.056,-0.5080334,176.056,0.2291134,176.056,-0.273448,176.056,0.1445368,176.02,-0.104689,176.056,-66.25049085787971,176.193,-9600.0,176.193,-7682.0,174.469,0.60991
2025-05-28 14:29:57.500000,176.364,20.3791671,176.364,26.5003392,176.531,40.437022899999995,176.531,-3.7312596,176.365,30.0,176.364,-0.4781502,176.364,0.1294983,176.364,-0.2578224,176.364,0.1630922,176.02,-0.104689,176.364,-60.255034638895054,176.193,-9600.0,176.193,-7682.0,174.469,0.60991
2025-05-28 14:29:57.750000,176.701,20.238540299999997,176.701,26.539402199999998,176.872,40.437021699999995,176.872,-3.731258,176.593,30.0,176.701,-0.5379185,176.701,0.06973,176.701,-0.29298,176.701,-0.0214852,176.535,-0.116072,176.701,-60.06851830672442,176.699,-9600.0,176.699,-7442.0,174.469,0.60991
2025-05-28 14:29:58.250000,176.96,20.1096324,176.96,26.5979967,177.209,40.4370191,177.209,-3.7312545,177.093,30.0,176.96,-0.41838000000000003,176.96,0.1693432,176.96,-0.2480564,176.96,0.0605492,177.023,-0.143124,176.96,-68.19871612675219,177.148,-9600.0,177.148,-7348.0,174.469,0.60991
2025-05-28 14:29:58.500000,177.289,19.9494741,177.289,26.6370597,177.596,40.4370176,177.596,-3.7312526999999998,177.32,30.0,177.289,-0.6275719,177.289,0.0796917,177.289,-0.2841906,177.289,-0.059572599999999996,177.503,-0.174735,177.289,-66.97471047507851,177.148,-9600.0,177.148,-7348.0,174.469,0.60991
2025-05-28 14:29:59,177.894,19.609626,177.894,26.6878416,177.896,40.4370149,177.896,-3.7312505,177.895,30.0,177.894,-0.6674168,177.894,0.2390751,177.894,-0.16895179999999999,177.894,0.068362,177.503,-0.174735,177.894,-72.71853115091785,177.647,-9600.0,177.647,-5934.0,174.469,0.60991
2025-05-28 14:29:59.250000,178.188,19.3791543,178.188,26.8284684,178.282,40.4370139,178.282,-3.7312502,178.07,30.0,178.188,-0.5379185,178.188,0.0796917,178.188,-0.2851672,178.188,-0.1601624,178.007,-0.195825,178.188,-81.86989764584403,178.187,-9600.0,178.187,-5151.0,174.469,0.60991
2025-05-28 14:29:59.500000,178.444,19.2775905,178.444,26.937844799999997,178.638,40.437011999999996,178.638,-3.7312494999999997,178.342,30.0,178.444,-0.4283417,178.444,0.1294983,178.444,-0.0019532,178.444,-0.1377006,178.5,-0.203679,178.444,-78.46550169499271,178.187,-9600.0,178.187,-5151.0,174.469,0.60991
2025-05-28 14:30:00,178.781,19.1564952,178.781,27.0003456,178.94,40.437010799999996,178.94,-3.7312478999999996,178.838,30.0,178.781,-0.5279568,178.781,0.2191517,178.781,-0.0332044,178.781,-0.0322278,178.5,-0.203679,178.781,-65.62358450862895,178.646,-9600.0,178.646,-6611.0,174.469,0.60991
2025-05-28 14:30:00.250000,179.055,19.027587299999997,179.055,27.187848,179.295,40.4370099,179.295,-3.7312472999999997,179.064,30.0,179.055,-0.5179951,179.055,0.1892666,179.055,-0.2500096,179.055,-0.253916,179.052,-0.207786,179.055,-69.34108736532175,179.142,-9600.0,179.142,-5477.0,178.956,0.624235
2025-05-28 14:30:00.750000,179.356,18.840084899999997,179.356,27.250348799999998,179.688,40.4370082,179.688,-3.7312459999999996,179.565,30.0,179.356,-0.3586117,179.356,0.1095749,179.356,-0.2861438,179.356,-0.0205086,179.502,-0.206652,179.356,-67.98883161330329,179.688,-9600.0,179.688,-6483.0,178.956,0.624235
2025-05-28 14:30:00.750000,179.952,18.5900817,179.952,27.4066008,180.034,40.4370068,180.034,-3.7312442,179.834,30.0,179.952,-0.4681885,179.952,0.1992283,179.952,-0.0273448,179.952,0.2275478,179.502,-0.206652,179.952,-63.9966699099706,179.688,-9600.0,179.688,-6483.0,178.956,0.624235
2025-05-28 14:30:01.250000,180.274,18.508049399999997,180.274,27.4495701,180.348,40.4370056,180.348,-3.7312437,180.079,30.0,180.274,-0.4582268,180.274,0.13946,180.274,-0.3691548,180.274,0.0908238,180.038,-0.209282,180.274,-93.90034765662061,180.133,-9600.0,180.133,-5187.0,178.956,0.624235
