X,Y
-8.150180193597569200e+01,-2.514983549390514739e+01
-8.148705652998549454e+01,-2.502611189183459217e+01
-8.147292892711180912e+01,-2.490274631808474481e+01
-8.145941119795007523e+01,-2.477973589892781092e+01
-8.144649541659691749e+01,-2.465707776422299347e+01
-8.143417366095360421e+01,-2.453476904754950993e+01
-8.142243801302623751e+01,-2.441280688633843354e+01
-8.141128055922710871e+01,-2.429118842200467299e+01
-8.140069339067403575e+01,-2.416991080007833048e+01
-8.139066860348852117e+01,-2.404897117033536702e+01
-8.138119829909453529e+01,-2.392836668692842395e+01
-8.137227458451414464e+01,-2.380809450851652542e+01
-8.136388957266396460e+01,-2.368815179839479157e+01
-8.135603538265013412e+01,-2.356853572462367552e+01
-8.134870414006157091e+01,-2.344924346015731942e+01
-8.134188797726386611e+01,-2.333027218297222660e+01
-8.133557903369050734e+01,-2.321161907619465126e+01
-8.132976945613427233e+01,-2.309328132822813018e+01
-8.132445139903745712e+01,-2.297525613288036794e+01
-8.131961702478025700e+01,-2.285754068948940443e+01
-8.131525850397001420e+01,-2.274013220304993155e+01
-8.131136801572714035e+01,-2.262302788433842693e+01
-8.130793774797204776e+01,-2.250622495003832313e+01
-8.130495989771016241e+01,-2.238972062286462616e+01
-8.130242667131545886e+01,-2.227351213168772404e+01
-8.130033028481474844e+01,-2.215759671165734801e+01
-8.129866296416851412e+01,-2.204197160432536151e+01
-8.129741694555291076e+01,-2.192663405776856322e+01
-8.129658447563969048e+01,-2.181158132671092886e+01
-8.129615781187470702e+01,-2.169681067264501451e+01
-8.129612922275690323e+01,-2.158231936395350914e+01
-8.129649098811461272e+01,-2.146810467602967876e+01
-8.129723539938164834e+01,-2.135416389139766125e+01
-8.129835475987270854e+01,-2.124049429983232784e+01
-8.129984138505635372e+01,-2.112709319847821376e+01
-8.130168760282890617e+01,-2.101395789196864072e+01
-8.130388575378555061e+01,-2.090108569254368120e+01
-8.130642819149120726e+01,-2.078847392016797713e+01
-8.130930728275050967e+01,-2.067611990264811439e+01
-8.131251540787575038e+01,-2.056402097574907373e+01
-8.131604496095533818e+01,-2.045217448331082721e+01
-8.131988835011944161e+01,-2.034057777736376948e+01
-8.132403799780583142e+01,-2.022922821824406725e+01
-8.132848634102421670e+01,-2.011812317470841904e+01
-8.133322583161897512e+01,-2.000726002404802628e+01
-8.133824893653206800e+01,-1.989663615220257498e+01
-8.134354813806338313e+01,-1.978624895387314453e+01
-8.134911593413103503e+01,-1.967609583263493889e+01
-8.135494483853030090e+01,-1.956617420104948479e+01
-8.136102738119082289e+01,-1.945648148077600226e+01
-8.136735610843399513e+01,-1.934701510268274660e+01
-8.137392358322789221e+01,-1.923777250695734864e+01
-8.138072238544185666e+01,-1.912875114321687775e+01
-8.138774511210002061e+01,-1.901994847061741112e+01
-8.139498437763282368e+01,-1.891136195796276098e+01
-8.140243281412881515e+01,-1.880298908381317347e+01
-8.141008307158402602e+01,-1.869482733659295448e+01
-8.141792781815084368e+01,-1.858687421469792156e+01
-8.142595974038589191e+01,-1.847912722660223750e+01
-8.143417154349585019e+01,-1.837158389096446598e+01
-8.144255595158362837e+01,-1.826424173673352769e+01
-8.145110570789194071e+01,-1.815709830325368657e+01
-8.145981357504642517e+01,-1.805015114036919499e+01
-8.146867233529793850e+01,-1.794339780852845578e+01
-8.147767479076236441e+01,-1.783683587888729605e+01
-8.148681376366124596e+01,-1.773046293341220547e+01
-8.149608209655932001e+01,-1.762427656498253015e+01
-8.150547265260193797e+01,-1.751827437749236793e+01
-8.151497831575156283e+01,-1.741245398595194516e+01
-8.152459199102165144e+01,-1.730681301658812288e+01
-8.153430660471131830e+01,-1.720134910694480368e+01
-8.154411510463719992e+01,-1.709605990598235437e+01
-8.155401046036469381e+01,-1.699094307417664851e+01
-8.156398566343881384e+01,-1.688599628361768268e+01
-8.157403372761187654e+01,-1.678121721810718370e+01
-8.158414768907232428e+01,-1.667660357325622655e+01
-8.159432060667064945e+01,-1.657215305658177584e+01
-8.160454556214452282e+01,-1.646786338760290036e+01
-8.161481566034372293e+01,-1.636373229793650097e+01
-8.162512402945169754e+01,-1.625975753139205437e+01
-8.163546382120853195e+01,-1.615593684406634623e+01
-8.164582821113060618e+01,-1.605226800443714197e+01
-8.165621039872976894e+01,-1.594874879345647223e+01
-8.166660360773208538e+01,-1.584537700464345988e+01
-8.167700108629345834e+01,-1.574215044417618437e+01
-8.168739610721623023e+01,-1.563906693098345180e+01
-8.169778196816287164e+01,-1.553612429683554907e+01
-8.170815199186898781e+01,-1.543332038643460002e+01
-8.171849952635587044e+01,-1.533065305750443663e+01
-8.172881794513985199e+01,-1.522812018087950570e+01
-8.173910064744289627e+01,-1.512571964059369378e+01
-8.174934105839990650e+01,-1.502344933396808102e+01
-8.175953262926554999e+01,-1.492130717169836807e+01
-8.176966883762052873e+01,-1.481929107794169909e+01
-8.177974318757496519e+01,-1.471739899040267296e+01
-8.178974920997211484e+01,-1.461562886041902765e+01
-8.179968046259000403e+01,-1.451397865304651624e+01
-8.180953053034158984e+01,-1.441244634714324668e+01
-8.181929302547493421e+01,-1.431102993545351865e+01
-8.182896158777003848e+01,-1.420972742469078653e+01
-8.183852988473634582e+01,-1.410853683562029914e+01
-8.184799161180806948e+01,-1.400745620314095419e+01
-8.185734049253784406e+01,-1.390648357636657906e+01
-8.186657027879060422e+01,-1.380561701870669644e+01
-8.187567475093403857e+01,-1.370485460794644084e+01
-8.188464771802968301e+01,-1.360419443632611092e+01
-8.189348301802164087e+01,-1.350363461061996162e+01
-8.190217451792415204e+01,-1.340317325221436917e+01
-8.191071611400867880e+01,-1.330280849718554137e+01
-8.191910173198807854e+01,-1.320253849637630772e+01
-8.192732532720118854e+01,-1.310236141547257560e+01
-8.193538088479510861e+01,-1.300227543507900130e+01
-8.194326241990616211e+01,-1.290227875079405884e+01
-8.195096397784048747e+01,-1.280236957328457592e+01
-8.195847963425185867e+01,-1.270254612835945274e+01
-8.196580349531951981e+01,-1.260280665704292602e+01
