X,Y
-5.114757680664341137e+02,-3.456246498217731187e+02
-5.130763075330066840e+02,-3.417671529566678146e+02
-5.146334225041144919e+02,-3.379334679949473070e+02
-5.161472924230705530e+02,-3.341272805392039231e+02
-5.176181368309152049e+02,-3.303521781635878369e+02
-5.190462133883312390e+02,-3.266116463815536690e+02
-5.204318158859255163e+02,-3.229090648724376820e+02
-5.217752722486550283e+02,-3.192477039682371469e+02
-5.230769425401102808e+02,-3.156307214015360501e+02
-5.243372169720921647e+02,-3.120611593149671990e+02
-5.255565139247712523e+02,-3.085419415321524639e+02
-5.267352779825387188e+02,-3.050758710896034245e+02
-5.278739779903751241e+02,-3.016656280285653793e+02
-5.289731051354693818e+02,-2.983137674454033572e+02
-5.300331710584862321e+02,-2.950227177986421907e+02
-5.310547059987345619e+02,-2.917947794703785576e+02
-5.320382569772349370e+02,-2.886321235793781170e+02
-5.329843860214310780e+02,-2.855367910427509059e+02
-5.338936684351236863e+02,-2.825106918827654567e+02
-5.347666911168920478e+02,-2.795556047749485060e+02
-5.356040509300783015e+02,-2.766731768332934394e+02
-5.364063531271685861e+02,-2.738649236280679702e+02
-5.371742098311193558e+02,-2.711322294313587804e+02
-5.379082385760269744e+02,-2.684763476852386930e+02
-5.386090609092062778e+02,-2.658984016870987830e+02
-5.392773010565616687e+02,-2.633993854864439186e+02
-5.399135846529032960e+02,-2.609801649871942573e+02
-5.405185375385515272e+02,-2.586414792492520860e+02
-5.410927846234876597e+02,-2.563839419829405415e+02
-5.416369488199165971e+02,-2.542080432296278047e+02
-5.421516500439923902e+02,-2.521141512217112961e+02
-5.426375042872358563e+02,-2.501025144149476205e+02
-5.430951227578464113e+02,-2.481732636859106549e+02
-5.435251110920888777e+02,-2.463264146872896276e+02
-5.439280686355433545e+02,-2.445618703535272687e+02
-5.443045877939202910e+02,-2.428794235492309781e+02
-5.446552534529463401e+02,-2.412787598526904844e+02
-5.449806424665335953e+02,-2.397594604666984708e+02
-5.452813232124451588e+02,-2.383210052488885822e+02
-5.455578552143155093e+02,-2.369627758536606734e+02
-5.458107888288237746e+02,-2.356840589777803530e+02
-5.460406649966641908e+02,-2.344840497017064820e+02
-5.462480150556953049e+02,-2.333618549186482483e+02
-5.464333606146809643e+02,-2.323164968434302295e+02
-5.465972134857343008e+02,-2.313469165931837210e+02
-5.467400756735376035e+02,-2.304519778319615284e+02
-5.468624394193039961e+02,-2.296304704714116269e+02
-5.469647872972251434e+02,-2.288811144196602640e+02
-5.470475923612195857e+02,-2.282025633706959979e+02
-5.471113183395295891e+02,-2.275934086265519056e+02
