Tiempo_rasp,Tiempo_Relativo_rasp,Profundidad_rasp,Tiempo_sonda,Tiempo_Relativo_sonda,Profundidad_sonda,Tiempo_paparazzi,Tiempo_Relativo_paparazzi,Profundidad_paparazzi,Static_control,Mode
2025-05-09 01:34:12,0.0,0,16/07/2025 9:12:09,0,-742,2025-07-16 07:18:45.500000,0.0,0.0,0.0,2.0
2025-05-09 01:34:20,8.0,0,16/07/2025 9:12:14,5,-744,2025-07-16 07:18:45.500000,5.015957142857142,0.0,0.0,2.0
2025-05-09 01:34:29,17.0,0,16/07/2025 9:12:19,10,-734,2025-07-16 07:18:49,10.031914285714285,0.0,0.0,2.0
2025-05-09 01:34:37,25.0,0,16/07/2025 9:12:24,15,-738,2025-07-16 07:18:54,15.047871428571426,0.0,0.0,2.0
2025-05-09 01:34:46,34.0,0,16/07/2025 9:12:29,20,-744,2025-07-16 07:18:59,20.06382857142857,0.0,0.0,2.0
2025-05-09 01:34:54,42.0,0,16/07/2025 9:12:34,25,-739,2025-07-16 07:19:04,25.079785714285713,0.0,0.0,2.0
2025-05-09 01:35:03,51.0,0,16/07/2025 9:12:39,30,-739,2025-07-16 07:19:09,30.095742857142852,0.0,0.0,2.0
2025-05-09 01:35:11,59.0,0,16/07/2025 9:12:44,35,-735,2025-07-16 07:19:14,35.1117,0.0,0.0,2.0
2025-05-09 01:35:20,68.0,0,16/07/2025 9:12:49,40,-739,2025-07-16 07:19:19.250000,40.12765714285714,0.0,0.0,2.0
2025-05-09 01:35:28,76.0,0,16/07/2025 9:12:54,45,-739,2025-07-16 07:19:24.250000,45.14361428571428,0.0,0.0,2.0
2025-05-09 01:35:37,85.0,0,16/07/2025 9:12:59,50,-736,2025-07-16 07:19:29.250000,50.159571428571425,0.0,0.0,2.0
2025-05-09 01:35:45,93.0,0,16/07/2025 9:13:04,55,-738,2025-07-16 07:19:34.250000,55.175528571428565,0.0,0.0,2.0
2025-05-09 01:35:54,102.0,0,16/07/2025 9:13:09,60,-742,2025-07-16 07:19:39,60.191485714285704,0.0,0.0,2.0
2025-05-09 01:36:02,110.0,0,16/07/2025 9:13:14,65,-738,2025-07-16 07:19:44,65.20744285714285,0.0,0.0,2.0
2025-05-09 01:36:11,119.0,0,16/07/2025 9:13:19,70,-739,2025-07-16 07:19:49,70.2234,0.0,0.0,2.0
2025-05-09 01:36:19,127.0,0,16/07/2025 9:13:24,75,-738,2025-07-16 07:19:54,75.23935714285713,0.0,0.0,2.0
2025-05-09 01:36:28,136.0,0,16/07/2025 9:13:29,80,-744,2025-07-16 07:19:59.250000,80.25531428571428,0.0,0.0,2.0
2025-05-09 01:36:36,144.0,0,16/07/2025 9:13:34,85,-727,2025-07-16 07:20:04.250000,85.27127142857142,0.0,0.0,2.0
2025-05-09 01:36:45,153.0,0,16/07/2025 9:13:39,90,-736,2025-07-16 07:20:09.250000,90.28722857142856,0.0,0.0,2.0
2025-05-09 01:36:53,161.0,0,16/07/2025 9:13:44,95,-735,2025-07-16 07:20:14.250000,95.3031857142857,0.0,0.0,2.0
2025-05-09 01:37:02,170.0,0,16/07/2025 9:13:49,100,-727,2025-07-16 07:20:19.250000,100.31914285714285,0.0,0.0,2.0
2025-05-09 01:37:10,178.0,0,16/07/2025 9:13:54,105,-739,2025-07-16 07:20:24.250000,105.33509999999998,0.0,0.0,2.0
2025-05-09 01:37:19,187.0,0,16/07/2025 9:13:59,110,-732,2025-07-16 07:20:29.250000,110.35105714285713,0.0,0.0,2.0
2025-05-09 01:37:27,195.0,0,16/07/2025 9:14:04,115,-724,2025-07-16 07:20:34.250000,115.36701428571428,0.0,0.0,2.0
2025-05-09 01:37:36,204.0,0,16/07/2025 9:14:09,120,-730,2025-07-16 07:20:39.500000,120.38297142857141,0.0,0.0,2.0
2025-05-09 01:37:44,212.0,0,16/07/2025 9:14:14,125,-733,2025-07-16 07:20:44.500000,125.39892857142856,0.0,0.0,2.0
2025-05-09 01:37:53,221.0,0,16/07/2025 9:14:19,130,-727,2025-07-16 07:20:49.500000,130.4148857142857,0.0,0.0,2.0
2025-05-09 01:38:01,229.0,0,16/07/2025 9:14:24,135,-729,2025-07-16 07:20:54.250000,135.43084285714284,0.0,0.0,2.0
2025-05-09 01:38:10,238.0,0,16/07/2025 9:14:29,140,-731,2025-07-16 07:20:59.250000,140.4468,0.0,0.0,2.0
2025-05-09 01:38:18,246.0,0,16/07/2025 9:14:34,145,-727,2025-07-16 07:21:04.250000,145.46275714285713,0.0,0.0,2.0
2025-05-09 01:38:27,255.0,0,16/07/2025 9:14:39,150,-727,2025-07-16 07:21:09.500000,150.47871428571426,0.0,0.0,2.0
2025-05-09 01:38:35,263.0,0,16/07/2025 9:14:44,155,-731,2025-07-16 07:21:14.250000,155.49467142857142,0.0,0.0,2.0
2025-05-09 01:38:44,272.0,0,16/07/2025 9:14:49,160,-727,2025-07-16 07:21:19.500000,160.51062857142855,0.0,0.0,2.0
2025-05-09 01:38:52,280.0,0,16/07/2025 9:14:54,165,-726,2025-07-16 07:21:24.500000,165.5265857142857,0.0,0.0,2.0
2025-05-09 01:39:01,289.0,0,16/07/2025 9:14:59,170,-728,2025-07-16 07:21:29.500000,170.54254285714285,0.0,0.0,2.0
2025-05-09 01:39:09,297.0,0,16/07/2025 9:15:04,175,-729,2025-07-16 07:21:34.500000,175.55849999999998,0.0,0.0,2.0
2025-05-09 01:39:18,306.0,0,16/07/2025 9:15:09,180,-733,2025-07-16 07:21:39.500000,180.5744571428571,0.0,0.0,2.0
2025-05-09 01:39:26,314.0,0,16/07/2025 9:15:14,185,-728,2025-07-16 07:21:44.500000,185.59041428571427,0.0,0.0,2.0
2025-05-09 01:39:35,323.0,0,16/07/2025 9:15:19,190,-729,2025-07-16 07:21:49.750000,190.6063714285714,0.0,0.0,2.0
2025-05-09 01:39:43,331.0,0,16/07/2025 9:15:24,195,-730,2025-07-16 07:21:54.750000,195.62232857142854,0.0,0.0,2.0
2025-05-09 01:39:52,340.0,0,16/07/2025 9:15:29,200,-726,2025-07-16 07:21:59.750000,200.6382857142857,0.0,0.0,2.0
2025-05-09 01:40:33,381.0,-0.780618,16/07/2025 9:15:34,205,-723,2025-07-16 07:22:04.500000,205.65424285714283,0.0,0.0,2.0
2025-05-09 01:40:39,387.0,-0.780618,16/07/2025 9:15:39,210,-722,2025-07-16 07:22:09.500000,210.67019999999997,0.0,0.0,2.0
2025-05-09 01:40:44,392.0,-0.775664,16/07/2025 9:15:44,215,-723,2025-07-16 07:22:14.500000,215.68615714285713,0.0,0.0,2.0
2025-05-09 01:40:49,397.0,-0.779627,16/07/2025 9:15:49,220,-727,2025-07-16 07:22:19.500000,220.70211428571426,0.0,0.0,2.0
2025-05-09 01:40:54,402.0,-0.773682,16/07/2025 9:15:54,225,-724,2025-07-16 07:22:24.500000,225.7180714285714,0.0,0.0,2.0
2025-05-09 01:40:59,407.0,-0.770709,16/07/2025 9:15:59,230,-721,2025-07-16 07:22:29.750000,230.73402857142855,0.0,0.0,2.0
2025-05-09 01:41:05,413.0,-0.7717,16/07/2025 9:16:04,235,-720,2025-07-16 07:22:34.750000,235.74998571428569,0.0,0.0,2.0
2025-05-09 01:41:10,418.0,-0.773682,16/07/2025 9:16:09,240,-718,2025-07-16 07:22:39.750000,240.76594285714282,0.0,0.0,2.0
2025-05-09 01:41:15,423.0,-0.766745,16/07/2025 9:16:14,245,-720,2025-07-16 07:22:44.750000,245.78189999999998,0.0,0.0,2.0
2025-05-09 01:41:20,428.0,-0.773682,16/07/2025 9:16:19,250,-715,2025-07-16 07:22:49.750000,250.7978571428571,0.0,0.0,2.0
2025-05-09 01:41:25,433.0,-0.769718,16/07/2025 9:16:24,255,-719,2025-07-16 07:22:54.750000,255.81381428571427,0.0,0.0,2.0
2025-05-09 01:41:31,439.0,-0.766745,16/07/2025 9:16:29,260,-717,2025-07-16 07:22:59.750000,260.8297714285714,0.0,0.0,2.0
2025-05-09 01:41:36,444.0,-0.762781,16/07/2025 9:16:34,265,-719,2025-07-16 07:23:04.750000,265.84572857142854,0.0,0.0,2.0
2025-05-09 01:41:41,449.0,-0.763772,16/07/2025 9:16:39,270,-729,2025-07-16 07:23:09.750000,270.86168571428567,2996.0,0.0,2.0
2025-05-09 01:41:46,454.0,-0.76179,16/07/2025 9:16:44,275,-713,2025-07-16 07:23:14.750000,275.8776428571428,3251.0,0.0,2.0
2025-05-09 01:41:51,459.0,-0.770709,16/07/2025 9:16:49,280,-718,2025-07-16 07:23:19.750000,280.8936,3256.0,0.0,2.0
2025-05-09 01:41:57,465.0,-0.760799,16/07/2025 9:16:54,285,-716,2025-07-16 07:23:24.750000,285.9095571428571,3267.0,0.0,2.0
2025-05-09 01:42:02,470.0,-0.765754,16/07/2025 9:16:59,290,-713,2025-07-16 07:23:29.750000,290.92551428571426,3257.0,0.0,2.0
2025-05-09 01:42:07,475.0,-0.766745,16/07/2025 9:17:04,295,-714,2025-07-16 07:23:34.750000,295.9414714285714,3265.0,0.0,2.0
2025-05-09 01:42:13,481.0,-0.75188,16/07/2025 9:17:09,300,-715,2025-07-16 07:23:40,300.9574285714285,3269.0,0.0,2.0
2025-05-09 01:43:10,538.0,0.294793,16/07/2025 9:17:14,305,-718,2025-07-16 07:23:45,305.97338571428566,3338.0,0.0,2.0
2025-05-09 01:43:15,543.0,-0.759808,16/07/2025 9:17:19,310,-718,2025-07-16 07:23:50,310.98934285714284,3583.0,0.0,2.0
2025-05-09 01:43:20,548.0,-0.75188,16/07/2025 9:17:24,315,-713,2025-07-16 07:23:55,316.0053,3587.0,0.0,2.0
2025-05-09 01:43:25,553.0,-0.754853,16/07/2025 9:17:29,320,-713,2025-07-16 07:24:00,321.0212571428571,3596.0,0.0,2.0
2025-05-09 01:43:30,558.0,-0.753862,16/07/2025 9:17:34,325,-710,2025-07-16 07:24:05,326.03721428571424,3594.0,0.0,2.0
2025-05-09 01:43:36,564.0,-0.755844,16/07/2025 9:17:39,330,-709,2025-07-16 07:24:10,331.0531714285714,3594.0,0.0,2.0
2025-05-09 01:43:41,569.0,-0.746925,16/07/2025 9:17:44,335,-708,2025-07-16 07:24:15,336.06912857142856,3594.0,0.0,2.0
2025-05-09 01:43:46,574.0,-0.748907,16/07/2025 9:17:49,340,-716,2025-07-16 07:24:20.250000,341.0850857142857,3594.0,0.0,2.0
2025-05-09 01:43:52,580.0,-0.75188,16/07/2025 9:17:54,345,-713,2025-07-16 07:24:25,346.10104285714283,3594.0,0.0,2.0
2025-05-09 01:43:57,585.0,-0.740979,16/07/2025 9:17:59,350,-714,2025-07-16 07:24:30,351.11699999999996,3594.0,0.0,2.0
2025-05-09 01:44:02,590.0,-0.752871,16/07/2025 9:18:04,355,-713,2025-07-16 07:24:35,356.1329571428571,3594.0,0.0,2.0
2025-05-09 01:44:07,595.0,-0.744943,16/07/2025 9:18:09,360,-709,2025-07-16 07:24:40,361.1489142857142,3594.0,0.0,2.0
2025-05-09 01:44:13,601.0,-0.75188,16/07/2025 9:18:14,365,-707,2025-07-16 07:24:45,366.1648714285714,0.0,0.0,2.0
2025-05-09 01:44:18,606.0,-0.747916,16/07/2025 9:18:19,370,-711,2025-07-16 07:24:50,371.18082857142855,0.0,0.0,2.0
2025-05-09 01:44:23,611.0,-0.747916,16/07/2025 9:18:24,375,-711,2025-07-16 07:24:55.250000,376.1967857142857,0.0,0.0,2.0
2025-05-09 01:44:28,616.0,-0.749898,16/07/2025 9:18:29,380,-713,2025-07-16 07:25:00.250000,381.2127428571428,0.0,0.0,2.0
2025-05-09 01:44:34,622.0,-0.75188,16/07/2025 9:18:34,385,-708,2025-07-16 07:25:05.250000,386.22869999999995,0.0,0.0,2.0
2025-05-09 01:44:39,627.0,-0.752871,16/07/2025 9:18:39,390,-709,2025-07-16 07:25:10.250000,391.2446571428571,0.0,0.0,2.0
2025-05-09 01:44:44,632.0,-0.747916,16/07/2025 9:18:44,395,-704,2025-07-16 07:25:15.250000,396.26061428571427,0.0,0.0,2.0
2025-05-09 01:44:50,638.0,-0.74197,16/07/2025 9:18:49,400,-709,2025-07-16 07:25:20.250000,401.2765714285714,0.0,0.0,2.0
2025-05-09 01:44:55,643.0,-0.744943,16/07/2025 9:18:54,405,-701,2025-07-16 07:25:25.250000,406.29252857142853,0.0,0.0,2.0
2025-05-09 01:45:00,648.0,-0.750889,16/07/2025 9:18:59,410,-712,2025-07-16 07:25:30.500000,411.30848571428567,0.0,0.0,2.0
2025-05-09 01:45:05,653.0,-0.75188,16/07/2025 9:19:04,415,-708,2025-07-16 07:25:35.500000,416.3244428571428,0.0,0.0,2.0
2025-05-09 01:45:11,659.0,-0.745934,16/07/2025 9:19:09,420,-708,2025-07-16 07:25:40.250000,421.34039999999993,0.0,0.0,2.0
2025-05-09 01:45:16,664.0,-0.74197,16/07/2025 9:19:14,425,-702,2025-07-16 07:25:45.250000,426.3563571428571,0.0,0.0,2.0
2025-05-09 01:45:21,669.0,-0.75188,16/07/2025 9:19:19,430,-708,2025-07-16 07:25:50.250000,431.37231428571425,3328.0,0.0,2.0
2025-05-09 01:45:27,675.0,0,16/07/2025 9:19:24,435,-708,2025-07-16 07:25:55.250000,436.3882714285714,3421.0,0.0,2.0
2025-05-09 01:45:32,680.0,-0.743952,16/07/2025 9:19:29,440,-702,2025-07-16 07:26:00.250000,441.4042285714285,3426.0,0.0,2.0
2025-05-09 01:45:37,685.0,-0.749898,16/07/2025 9:19:34,445,-712,2025-07-16 07:26:05.250000,446.42018571428565,3425.0,0.0,2.0
2025-05-09 01:45:43,691.0,-0.742961,16/07/2025 9:19:39,450,-707,2025-07-16 07:26:10.500000,451.4361428571428,3426.0,0.0,2.0
2025-05-09 01:45:48,696.0,-0.744943,16/07/2025 9:19:44,455,-706,2025-07-16 07:26:15.500000,456.4521,3418.0,0.0,2.0
2025-05-09 01:45:53,701.0,-0.738997,16/07/2025 9:19:49,460,-706,2025-07-16 07:26:20.500000,461.4680571428571,3418.0,0.0,2.0
2025-05-09 01:45:58,706.0,-0.742961,16/07/2025 9:19:54,465,-702,2025-07-16 07:26:25.500000,466.48401428571424,0.0,0.0,2.0
2025-05-09 01:46:03,711.0,-0.744943,16/07/2025 9:19:59,470,-701,2025-07-16 07:26:30.500000,471.49997142857137,3432.0,0.0,2.0
2025-05-09 01:46:09,717.0,-0.747916,16/07/2025 9:20:04,475,-704,2025-07-16 07:26:35.500000,476.5159285714285,3429.0,0.0,2.0
2025-05-09 01:46:14,722.0,0,16/07/2025 9:20:09,480,-704,2025-07-16 07:26:40.500000,481.53188571428564,3433.0,0.0,2.0
2025-05-09 01:46:20,728.0,-0.743952,16/07/2025 9:20:14,485,-707,2025-07-16 07:26:45.500000,486.5478428571428,3433.0,0.0,2.0
2025-05-09 01:46:25,733.0,-0.736024,16/07/2025 9:20:19,490,-705,2025-07-16 07:26:50.500000,491.56379999999996,3433.0,0.0,2.0
2025-05-09 01:46:30,738.0,-0.738997,16/07/2025 9:20:24,495,-704,2025-07-16 07:26:55.500000,496.5797571428571,3433.0,0.0,2.0
2025-05-09 01:46:35,743.0,-0.740979,16/07/2025 9:20:29,500,-694,2025-07-16 07:27:00.500000,501.5957142857142,3433.0,0.0,2.0
2025-05-09 01:46:40,748.0,-0.743952,16/07/2025 9:20:34,505,-699,2025-07-16 07:27:05.500000,506.61167142857136,3433.0,0.0,2.0
2025-05-09 01:46:45,753.0,-0.735033,16/07/2025 9:20:39,510,-698,2025-07-16 07:27:10.500000,511.62762857142855,0.0,0.0,1.0
2025-05-09 01:46:51,759.0,-0.74197,16/07/2025 9:20:44,515,-704,2025-07-16 07:27:15.500000,516.6435857142857,0.0,0.0,1.0
2025-05-09 01:46:56,764.0,-0.743952,16/07/2025 9:20:49,520,-705,2025-07-16 07:27:20.500000,521.6595428571428,0.0,0.0,1.0
2025-05-09 01:47:02,770.0,-0.737015,16/07/2025 9:20:54,525,-701,2025-07-16 07:27:25.750000,526.6754999999999,0.0,0.0,1.0
2025-05-09 01:47:07,775.0,-0.743952,16/07/2025 9:20:59,530,-703,2025-07-16 07:27:30.750000,531.6914571428571,0.0,0.0,1.0
2025-05-09 01:47:12,780.0,-0.740979,16/07/2025 9:21:04,535,-701,2025-07-16 07:27:35.750000,536.7074142857142,0.0,0.0,1.0
2025-05-09 01:47:18,786.0,-0.736024,16/07/2025 9:21:09,540,-695,2025-07-16 07:27:40.750000,541.7233714285713,0.0,0.0,1.0
2025-05-09 01:47:23,791.0,-0.738997,16/07/2025 9:21:14,545,-701,2025-07-16 07:27:45.750000,546.7393285714285,0.0,0.0,1.0
2025-05-09 01:47:28,796.0,-0.74197,16/07/2025 9:21:19,550,-695,2025-07-16 07:27:50.750000,551.7552857142856,0.0,0.0,1.0
2025-05-09 01:47:34,802.0,-0.73107,16/07/2025 9:21:24,555,-696,2025-07-16 07:27:55.750000,556.7712428571429,0.0,0.0,1.0
2025-05-09 01:47:39,807.0,-0.737015,16/07/2025 9:21:29,560,-706,2025-07-16 07:28:00.750000,561.7872,0.0,0.0,1.0
2025-05-09 01:47:44,812.0,-0.734042,16/07/2025 9:21:34,565,-702,2025-07-16 07:28:05.750000,566.8031571428571,0.0,0.0,1.0
2025-05-09 01:47:49,817.0,-0.737015,16/07/2025 9:21:39,570,-697,2025-07-16 07:28:10.750000,571.8191142857142,0.0,0.0,1.0
2025-05-09 01:47:54,822.0,-0.738006,16/07/2025 9:21:44,575,-695,2025-07-16 07:28:15.750000,576.8350714285714,0.0,0.0,1.0
2025-05-09 01:48:00,828.0,-0.739988,16/07/2025 9:21:49,580,-698,2025-07-16 07:28:20.750000,581.8510285714285,0.0,0.0,2.0
2025-05-09 01:48:05,833.0,-0.74197,16/07/2025 9:21:54,585,-702,2025-07-16 07:28:25.750000,586.8669857142856,0.0,0.0,1.0
2025-05-09 01:48:10,838.0,-0.736024,16/07/2025 9:21:59,590,-701,2025-07-16 07:28:30.750000,591.8829428571428,0.0,0.0,1.0
2025-05-09 01:48:15,843.0,-0.739988,16/07/2025 9:22:04,595,-691,2025-07-16 07:28:36,596.8988999999999,0.0,0.0,1.0
2025-05-09 01:48:20,848.0,-0.739988,16/07/2025 9:22:09,600,-631,2025-07-16 07:28:41,601.914857142857,0.0,0.0,1.0
2025-05-09 01:48:26,854.0,-0.738997,16/07/2025 9:22:14,605,-657,2025-07-16 07:28:46,606.9308142857142,0.0,0.0,1.0
2025-05-09 01:48:31,859.0,-0.732061,16/07/2025 9:22:19,610,-654,2025-07-16 07:28:51,611.9467714285713,0.0,0.0,1.0
2025-05-09 01:48:36,864.0,-0.738997,16/07/2025 9:22:24,615,-652,2025-07-16 07:28:56,616.9627285714286,0.0,0.0,1.0
2025-05-09 01:48:41,869.0,-0.729088,16/07/2025 9:22:29,620,-646,2025-07-16 07:29:00.750000,621.9786857142857,0.0,0.0,1.0
2025-05-09 01:48:47,875.0,-0.73107,16/07/2025 9:22:34,625,-636,2025-07-16 07:29:05.750000,626.9946428571428,0.0,0.0,1.0
2025-05-09 01:48:53,881.0,-0.735033,16/07/2025 9:22:39,630,-311,2025-07-16 07:29:10.750000,632.0106,0.0,0.0,1.0
2025-05-09 01:48:58,886.0,-0.73107,16/07/2025 9:22:44,635,548,2025-07-16 07:29:16,637.0265571428571,0.0,0.0,1.0
2025-05-09 01:49:03,891.0,-0.737015,16/07/2025 9:22:49,640,1381,2025-07-16 07:29:21,642.0425142857142,0.0,0.0,1.0
2025-05-09 01:49:08,896.0,-0.734042,16/07/2025 9:22:54,645,2194,2025-07-16 07:29:26,647.0584714285714,0.0,0.0,1.0
2025-05-09 01:49:13,901.0,-0.733051,16/07/2025 9:22:59,650,2997,2025-07-16 07:29:31,652.0744285714285,0.0,0.0,1.0
2025-05-09 01:49:19,907.0,-0.730079,16/07/2025 9:23:04,655,3252,2025-07-16 07:29:36,657.0903857142856,0.0,0.0,1.0
2025-05-09 01:49:24,912.0,-0.727106,16/07/2025 9:23:09,660,3257,2025-07-16 07:29:41,662.1063428571427,0.0,0.0,1.0
2025-05-09 01:49:29,917.0,-0.727106,16/07/2025 9:23:14,665,3268,2025-07-16 07:29:46,667.1222999999999,0.0,0.0,1.0
2025-05-09 01:49:34,922.0,-0.730079,16/07/2025 9:23:19,670,3258,2025-07-16 07:29:51.250000,672.1382571428571,0.0,0.0,1.0
2025-05-09 01:49:39,927.0,-0.734042,16/07/2025 9:23:24,675,3266,2025-07-16 07:29:56.250000,677.1542142857143,0.0,0.0,1.0
2025-05-09 01:49:45,933.0,-0.736024,16/07/2025 9:23:29,680,3270,2025-07-16 07:30:01.250000,682.1701714285714,0.0,0.0,1.0
2025-05-09 01:49:50,938.0,-0.73107,16/07/2025 9:23:34,685,3339,2025-07-16 07:30:06.250000,687.1861285714285,0.0,0.0,1.0
2025-05-09 01:49:55,943.0,-0.730079,16/07/2025 9:23:39,690,3584,2025-07-16 07:30:11.250000,692.2020857142857,0.0,0.0,1.0
2025-05-09 01:50:01,949.0,-0.738006,16/07/2025 9:23:44,695,3588,2025-07-16 07:30:16,697.2180428571428,0.0,0.0,1.0
2025-05-09 01:50:06,954.0,-0.736024,16/07/2025 9:23:49,700,3597,2025-07-16 07:30:21,702.2339999999999,0.0,0.0,1.0
2025-05-09 01:50:11,959.0,-0.729088,16/07/2025 9:23:54,705,3595,2025-07-16 07:30:26.250000,707.249957142857,0.0,0.0,1.0
2025-05-09 01:50:16,964.0,-0.732061,16/07/2025 9:23:59,710,3596,2025-07-16 07:30:31.250000,712.2659142857142,0.0,0.0,1.0
2025-05-09 01:50:21,969.0,-0.730079,16/07/2025 9:24:04,715,3514,2025-07-16 07:30:36.250000,717.2818714285713,0.0,0.0,1.0
2025-05-09 01:50:27,975.0,-0.725124,16/07/2025 9:24:09,720,2942,2025-07-16 07:30:41.250000,722.2978285714285,0.0,0.0,1.0
2025-05-09 01:50:33,981.0,-0.735033,16/07/2025 9:24:14,725,2257,2025-07-16 07:30:46.250000,727.3137857142856,0.0,0.0,1.0
2025-05-09 01:50:38,986.0,-0.735033,16/07/2025 9:24:19,730,1546,2025-07-16 07:30:51.250000,732.3297428571428,0.0,0.0,1.0
2025-05-09 01:50:43,991.0,-0.723142,16/07/2025 9:24:24,735,819,2025-07-16 07:30:56.250000,737.3457,0.0,0.0,1.0
2025-05-09 01:50:49,997.0,-0.732061,16/07/2025 9:24:29,740,82,2025-07-16 07:31:01.250000,742.3616571428571,0.0,0.0,1.0
2025-05-09 01:50:54,1002.0,-0.734042,16/07/2025 9:24:34,745,-600,2025-07-16 07:31:06.500000,747.3776142857142,0.0,0.0,1.0
2025-05-09 01:50:59,1007.0,-0.73107,16/07/2025 9:24:39,750,-583,2025-07-16 07:31:11.500000,752.3935714285714,0.0,0.0,1.0
2025-05-09 01:51:04,1012.0,-0.729088,16/07/2025 9:24:44,755,-586,2025-07-16 07:31:16.500000,757.4095285714285,0.0,0.0,1.0
2025-05-09 01:51:10,1018.0,-0.736024,16/07/2025 9:24:49,760,-580,2025-07-16 07:31:21.500000,762.4254857142856,0.0,0.0,1.0
2025-05-09 01:51:15,1023.0,-0.733051,16/07/2025 9:24:54,765,-582,2025-07-16 07:31:26.500000,767.4414428571428,0.0,0.0,1.0
2025-05-09 01:51:20,1028.0,-0.725124,16/07/2025 9:24:59,770,-577,2025-07-16 07:31:31.250000,772.4573999999999,0.0,0.0,1.0
2025-05-09 01:51:25,1033.0,-0.736024,16/07/2025 9:25:04,775,-589,2025-07-16 07:31:36.250000,777.473357142857,0.0,0.0,1.0
2025-05-09 01:51:30,1038.0,-0.736024,16/07/2025 9:25:09,780,-582,2025-07-16 07:31:41.500000,782.4893142857142,0.0,0.0,2.0
2025-05-09 01:51:36,1044.0,-0.728097,16/07/2025 9:25:14,785,-584,2025-07-16 07:31:46.500000,787.5052714285713,0.0,0.0,2.0
2025-05-09 01:51:41,1049.0,-0.735033,16/07/2025 9:25:19,790,-26,2025-07-16 07:31:51.500000,792.5212285714285,0.0,0.0,2.0
2025-05-09 01:51:46,1054.0,-0.73107,16/07/2025 9:25:24,795,834,2025-07-16 07:31:56.500000,797.5371857142857,0.0,0.0,2.0
2025-05-09 01:51:52,1060.0,-0.729088,16/07/2025 9:25:29,800,1713,2025-07-16 07:32:01.500000,802.5531428571428,0.0,0.0,2.0
2025-05-09 01:51:57,1065.0,-0.730079,16/07/2025 9:25:34,805,2523,2025-07-16 07:32:06.500000,807.5690999999999,0.0,0.0,2.0
2025-05-09 01:52:03,1071.0,-0.73107,16/07/2025 9:25:39,810,3329,2025-07-16 07:32:11.500000,812.5850571428571,0.0,0.0,2.0
2025-05-09 01:52:08,1076.0,-0.73107,16/07/2025 9:25:44,815,3421,2025-07-16 07:32:16.500000,817.6010142857142,0.0,0.0,2.0
2025-05-09 01:52:13,1081.0,-0.726115,16/07/2025 9:25:49,820,3426,2025-07-16 07:32:21.750000,822.6169714285713,0.0,0.0,2.0
2025-05-09 01:52:19,1087.0,-0.736024,16/07/2025 9:25:54,825,3425,2025-07-16 07:32:26.750000,827.6329285714285,0.0,0.0,2.0
2025-05-09 01:52:24,1092.0,-0.730079,16/07/2025 9:25:59,830,3426,2025-07-16 07:32:31.750000,832.6488857142856,0.0,0.0,2.0
2025-05-09 01:52:29,1097.0,-0.725124,16/07/2025 9:26:04,835,3418,2025-07-16 07:32:36.750000,837.6648428571427,0.0,0.0,2.0
2025-05-09 01:52:34,1102.0,-0.728097,16/07/2025 9:26:09,840,3427,2025-07-16 07:32:41.500000,842.6807999999999,0.0,0.0,2.0
2025-05-09 01:52:39,1107.0,-0.730079,16/07/2025 9:26:14,845,3432,2025-07-16 07:32:46.500000,847.6967571428571,0.0,0.0,2.0
2025-05-09 01:52:45,1113.0,-0.729088,16/07/2025 9:26:19,850,3431,2025-07-16 07:32:51.500000,852.7127142857142,0.0,0.0,2.0
2025-05-09 01:52:50,1118.0,-0.727106,16/07/2025 9:26:24,855,3429,2025-07-16 07:32:56.750000,857.7286714285714,0.0,0.0,2.0
2025-05-09 01:52:55,1123.0,-0.736024,16/07/2025 9:26:29,860,3433,2025-07-16 07:33:01.750000,862.7446285714285,0.0,0.0,2.0
2025-05-09 01:53:01,1129.0,-0.733051,16/07/2025 9:26:34,865,3237,2025-07-16 07:33:06.750000,867.7605857142856,0.0,0.0,2.0
2025-05-09 01:53:06,1134.0,-0.726115,16/07/2025 9:26:39,870,2580,2025-07-16 07:33:11.750000,872.7765428571428,0.0,0.0,2.0
2025-05-09 01:53:12,1140.0,-0.736024,16/07/2025 9:26:44,875,1863,2025-07-16 07:33:16.750000,877.7924999999999,0.0,0.0,2.0
2025-05-09 01:53:17,1145.0,-0.736024,16/07/2025 9:26:49,880,1134,2025-07-16 07:33:21.750000,882.808457142857,0.0,0.0,2.0
2025-05-09 01:53:22,1150.0,-0.728097,16/07/2025 9:26:54,885,373,2025-07-16 07:33:26.750000,887.8244142857142,0.0,0.0,2.0
2025-05-09 01:53:28,1156.0,-0.730079,16/07/2025 9:26:59,890,-374,2025-07-16 07:33:32.001000,892.8403714285713,0.0,0.0,2.0
2025-05-09 01:53:33,1161.0,-0.727106,16/07/2025 9:27:04,895,-551,2025-07-16 07:33:37,897.8563285714284,0.0,0.0,2.0
2025-05-09 01:53:38,1166.0,-0.730079,16/07/2025 9:27:09,900,-554,2025-07-16 07:33:41.750000,902.8722857142856,0.0,0.0,2.0
2025-05-09 01:53:43,1171.0,-0.727106,16/07/2025 9:27:14,905,-547,2025-07-16 07:33:46.750000,907.8882428571428,3633.0,0.0,2.0
2025-05-09 01:53:48,1176.0,-0.733051,16/07/2025 9:27:19,910,-555,2025-07-16 07:33:51.750000,912.9042,3634.0,0.0,2.0
